PRIVATE SALE,Unnamed: 18,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,,2023,Y,23FTKOCT,2023-10-24,1,2,744,744,No Horse,No Horse,,,2022-04-01,2022,1,DKB,F,,Y,,,KY,UNIFIED,UNIFIED,LEAD ME NOT,LEAD ME NOT,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,,1901-01-01,CHUCK GIVENS,,,,JACK AND ELEANOR RACING,,,,3000,,,,,T,0.0,,LEAD ME NOT,UNIFIED,SPEIGHTSTOWN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,745,745,No Horse,No Horse,,,2022-03-22,2022,1,CH,F,,Y,,,KY,MOHAYMEN,MOHAYMEN,LEAR'S PRINCESS,LEAR'S PRINCESS,LEAR FAN,LEAR FAN,,,,0,,,1901-01-01,MIKELLE FARM AGENT,,,,NOT SOLD,,,,22000,,,,,T,0.0,,LEAR'S PRINCESS,MOHAYMEN,LEAR FAN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,746,746,No Horse,No Horse,,,2022-04-05,2022,1,B,F,,Y,,,KY,MASTERY,MASTERY,LEAVE,LEAVE,PULPIT,PULPIT,,,,0,,,1901-01-01,CLAIBORNE FARM AGENT,,,,CODY DURR,,,,2500,,,,,T,0.0,,LEAVE,MASTERY,PULPIT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,747,747,No Horse,No Horse,,,2022-04-07,2022,1,B,F,,Y,,,KY,HIGHER POWER,HIGHER POWER,LEE ANN W,LEE ANN W,MR. GREELEY,MR. GREELEY,,,,0,,,1901-01-01,VINERY SALES AGENT XIII,,,,JOSE MUNOZ,,,,12000,,,,,T,0.0,,LEE ANN W,HIGHER POWER,MR. GREELEY,
,,2023,Y,23FTKOCT,2023-10-24,1,2,748,748,No Horse,No Horse,,,2022-02-17,2022,1,B,F,,Y,,,NY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,LEFREAKCESTCHIC,LEFREAKCESTCHIC,BELLAMY ROAD,BELLAMY ROAD,,,,0,,,1901-01-01,VINERY SALES AGENT XXXVII,,,,OUT,,,,0,,,,,T,0.0,,LEFREAKCESTCHIC,GLOBAL CAMPAIGN,BELLAMY ROAD,
,,2023,Y,23FTKOCT,2023-10-24,1,2,749,749,No Horse,No Horse,,,2022-04-01,2022,1,DKB,F,,Y,,,PA,ROWAYTON,ROWAYTON,LEGEND OF LORELEI,LEGEND OF LORELEI,GIROLAMO,GIROLAMO,,,,0,,,1901-01-01,C & S THOROUGHBREDS AGENT,,,,JOHN BROCKLEBANK,,,,12000,,,,,T,0.0,,LEGEND OF LORELEI,ROWAYTON,GIROLAMO,
,,2023,Y,23FTKOCT,2023-10-24,1,2,750,750,No Horse,No Horse,,,2022-03-02,2022,1,CH,F,,Y,,,KY,MITOLE,MITOLE,LE MOINE,LE MOINE,CURLIN,CURLIN,,,,0,,,1901-01-01,BETZ THOROUGHBREDS INC. AGENT,,,,GRADE ONE INVESTMENTS,,,,95000,,,,,T,0.0,,LE MOINE,MITOLE,CURLIN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,751,751,No Horse,No Horse,,,2022-04-15,2022,1,CH,F,,Y,,,FL,COLLECTED,COLLECTED,LEMON AVOCADO,LEMON AVOCADO,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,FLY BY THOROUGHBREDS AGENT,,,,OUT,,,,0,,,,,T,0.0,,LEMON AVOCADO,COLLECTED,LEMON DROP KID,
,,2023,Y,23FTKOCT,2023-10-24,1,2,752,752,No Horse,No Horse,,,2022-04-07,2022,1,B,C,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,LEMON GAL,LEMON GAL,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,WESTBROOK STABLES LLC,,,,SAM AGUIAR,,,,20000,,,,,T,0.0,,LEMON GAL,MAXIMUS MISCHIEF,LEMON DROP KID,
,,2023,Y,23FTKOCT,2023-10-24,1,2,753,753,No Horse,No Horse,,,2022-03-27,2022,1,CH,F,,Y,,,KY,VIOLENCE,VIOLENCE,LEMON SPLENDOR,LEMON SPLENDOR,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,MILL RIDGE SALES AGENT XI,,,,BO BROMAGEN,,,,80000,,,,,T,0.0,,LEMON SPLENDOR,VIOLENCE,LEMON DROP KID,
,,2023,Y,23FTKOCT,2023-10-24,1,2,754,754,No Horse,No Horse,,,2022-04-22,2022,1,DKB,F,,Y,,,KY,CATHOLIC BOY,CATHOLIC BOY,LEMON SUGAR,LEMON SUGAR,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,BEAU LANE BLOODSTOCK AGENT FOR BEAU LANE,,,,NOT SOLD,,,,1000,,,,,T,0.0,,LEMON SUGAR,CATHOLIC BOY,LEMON DROP KID,
,,2023,Y,23FTKOCT,2023-10-24,1,2,755,755,No Horse,No Horse,,,2022-02-15,2022,1,B,F,,Y,,,KY,HIGHER POWER,HIGHER POWER,LENTINI,LENTINI,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,VINERY SALES AGENT XIV,,,,JOSE MEJIAS,,,,6000,,,,,T,0.0,,LENTINI,HIGHER POWER,BERNARDINI,
,,2023,Y,23FTKOCT,2023-10-24,1,2,756,756,No Horse,No Horse,,,2022-05-14,2022,1,B,C,,Y,,,KY,MORE THAN READY,MORE THAN READY,LETCHWORTH,LETCHWORTH,TIZNOW,TIZNOW,,,,0,,,1901-01-01,ST GEORGE SALES AGENT XIII,,,,HENLEY FARMS INC.,,,,40000,,,,,T,0.0,,LETCHWORTH,MORE THAN READY,TIZNOW,
,,2023,Y,23FTKOCT,2023-10-24,1,2,757,757,No Horse,No Horse,,,2022-05-20,2022,1,DKB,C,,Y,,,KY,KANTHAROS,KANTHAROS,LETHAL LEGACY,LETHAL LEGACY,UNUSUAL HEAT,UNUSUAL HEAT,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,ALL IN INVESTORS LLC,,,,32000,,,,,T,0.0,,LETHAL LEGACY,KANTHAROS,UNUSUAL HEAT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,758,758,No Horse,No Horse,,,2022-03-24,2022,1,B,C,,Y,,,KY,SPEIGHTSTER,SPEIGHTSTER,LET IT SNOW,LET IT SNOW,TAPIT,TAPIT,,,,0,,,1901-01-01,GREENFIELD FARMS AGENT II,,,,ROBERT WEBB,,,,2000,,,,,T,0.0,,LET IT SNOW,SPEIGHTSTER,TAPIT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,759,759,No Horse,No Horse,,,2022-03-15,2022,1,B,C,,Y,,,KY,VOLATILE,VOLATILE,LETS DANCE CHARLIE,LETS DANCE CHARLIE,INDIAN CHARLIE,INDIAN CHARLIE,,,,0,,,1901-01-01,SUMMERFIELD (FRANCIS & BARBARA VANLANGENDONCK) AGENT,,,,NOT SOLD,,,,45000,,,,,T,0.0,,LETS DANCE CHARLIE,VOLATILE,INDIAN CHARLIE,
,,2023,Y,23FTKOCT,2023-10-24,1,2,760,760,No Horse,No Horse,,,2022-05-07,2022,1,GRR,C,,Y,,,NY,VOLATILE,VOLATILE,LEXINGTON GIRL,LEXINGTON GIRL,STORM CAT,STORM CAT,,,,0,,,1901-01-01,MULHOLLAND SPRINGS AGENT V,,,,L.G. AGENT,,,,27000,,,,,T,0.0,,LEXINGTON GIRL,VOLATILE,STORM CAT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,761,761,No Horse,No Horse,,,2022-04-23,2022,1,DKB,F,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,LEXINTONIA,LEXINTONIA,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XIII,,,,RAUL GONZALEZ RAMIREZ,,,,3500,,,,,T,0.0,,LEXINTONIA,LIAM'S MAP,MALIBU MOON,
,,2023,Y,23FTKOCT,2023-10-24,1,2,762,762,No Horse,No Horse,,,2022-02-16,2022,1,CH,F,,Y,,,ON,FLAMEAWAY,FLAMEAWAY,LEXI TAP,LEXI TAP,PLEASANT TAP,PLEASANT TAP,,,,0,,,1901-01-01,SUSAN Y. FOREMAN AGENT,,,,X-MEN RACING,,,,47000,,,,,T,0.0,,LEXI TAP,FLAMEAWAY,PLEASANT TAP,
,,2023,Y,23FTKOCT,2023-10-24,1,2,763,763,No Horse,No Horse,,,2022-02-04,2022,1,CH,F,,Y,,,NY,GLOBAL CAMPAIGN,GLOBAL CAMPAIGN,LIENAU,LIENAU,GIO PONTI,GIO PONTI,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,OUT,,,,0,,,,,T,0.0,,LIENAU,GLOBAL CAMPAIGN,GIO PONTI,
,,2023,Y,23FTKOCT,2023-10-24,1,2,764,764,No Horse,No Horse,,,2022-03-12,2022,1,DKB,F,,Y,,,KY,WEST COAST,WEST COAST,LIFE LESSON,LIFE LESSON,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,,1901-01-01,ST GEORGE SALES AGENT XXIV,,,,NOT SOLD,,,,5000,,,,,T,0.0,,LIFE LESSON,WEST COAST,UNBRIDLED'S SONG,
,,2023,Y,23FTKOCT,2023-10-24,1,2,765,765,No Horse,No Horse,,,2022-05-21,2022,1,B,F,,Y,,,KY,UPSTART,UPSTART,LIFETIME MEMORY,LIFETIME MEMORY,ISTAN,ISTAN,,,,0,,,1901-01-01,AIRDRIE STUD RAISED & OFFERED,,,,ECLIPSE THOROUGHBRED PARTNERS,,,,50000,,,,,T,0.0,,LIFETIME MEMORY,UPSTART,ISTAN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,766,766,No Horse,No Horse,,,2022-03-24,2022,1,B,F,,Y,,,ON,GOOD SAMARITAN,GOOD SAMARITAN,LIGHT FESTIVAL,LIGHT FESTIVAL,AWESOME AGAIN,AWESOME AGAIN,,,,0,,,1901-01-01,SUSAN Y. FOREMAN AGENT,,,,BOKATAN,,,,10000,,,,,T,0.0,,LIGHT FESTIVAL,GOOD SAMARITAN,AWESOME AGAIN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,767,767,No Horse,No Horse,,,2022-03-21,2022,1,B,C,,Y,,,KY,GHOSTZAPPER,GHOSTZAPPER,LIGHT GREEN,LIGHT GREEN,PLEASANTLY PERFECT,PLEASANTLY PERFECT,,,,0,,,1901-01-01,WOODS EDGE FARM AGENT,,,,LARSON & ORDONEZ,,,,35000,,,,,T,0.0,,LIGHT GREEN,GHOSTZAPPER,PLEASANTLY PERFECT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,768,768,No Horse,No Horse,,,2022-03-13,2022,1,DKB,F,,Y,,,KY,TALE OF EKATI,TALE OF EKATI,LIGHT OF CONGRATS,LIGHT OF CONGRATS,CONGRATS,CONGRATS,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,YOVAN SAMARDZICH,,,,4000,,,,,T,0.0,,LIGHT OF CONGRATS,TALE OF EKATI,CONGRATS,
,,2023,Y,23FTKOCT,2023-10-24,1,2,769,769,No Horse,No Horse,,,2022-04-20,2022,1,DKB,C,,Y,,,KY,FLAMEAWAY,FLAMEAWAY,LIGHTS OUT (AUS),LIGHTS OUT (AUS),WAY OF LIGHT,WAY OF LIGHT,,,,0,,,1901-01-01,VINERY SALES AGENT XLIX,,,,CENTOFANTI TB AGENT FOR FIVE STAR RACING,,,,36000,,,,,T,0.0,,LIGHTS OUT (AUS),FLAMEAWAY,WAY OF LIGHT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,770,770,No Horse,No Horse,,,2022-02-10,2022,1,GRR,F,,Y,,,NY,LEOFRIC,LEOFRIC,LIGHT THE CAUSEWAY,LIGHT THE CAUSEWAY,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,,1901-01-01,VINERY SALES AGENT XLII,,,,OUT,,,,0,,,,,T,0.0,,LIGHT THE CAUSEWAY,LEOFRIC,GIANT'S CAUSEWAY,
,,2023,Y,23FTKOCT,2023-10-24,1,2,771,771,No Horse,No Horse,,,2022-03-17,2022,1,DKB,C,,Y,,,KY,UNIFIED,UNIFIED,LILLY'S DREAM,LILLY'S DREAM,WAR CHANT,WAR CHANT,,,,0,,,1901-01-01,FRANKFORT PARK FARM AGENT,,,,K.O.I.D.,,,,20000,,,,,T,0.0,,LILLY'S DREAM,UNIFIED,WAR CHANT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,772,772,No Horse,No Horse,,,2022-04-04,2022,1,B,F,,Y,,,NY,AUDIBLE,AUDIBLE,LIL MO GOLD,LIL MO GOLD,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,LEGACY BLOODSTOCK AGENT XXXI,,,,OUT,,,,0,,,,,T,0.0,,LIL MO GOLD,AUDIBLE,UNCLE MO,
,,2023,Y,23FTKOCT,2023-10-24,1,2,773,773,No Horse,No Horse,,,2022-02-14,2022,1,GRR,F,,Y,,,KY,FAR FROM OVER,FAR FROM OVER,LIME BEACH,LIME BEACH,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,,1901-01-01,THOROSTOCK LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,LIME BEACH,FAR FROM OVER,GIANT'S CAUSEWAY,
,,2023,Y,23FTKOCT,2023-10-24,1,2,774,774,No Horse,No Horse,,,2022-05-03,2022,1,B,F,,Y,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,LINDA MIMI,LINDA MIMI,CONGRATS,CONGRATS,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,NOT SOLD,,,,39000,,,,,T,0.0,,LINDA MIMI,AMERICAN PHAROAH,CONGRATS,
,,2023,Y,23FTKOCT,2023-10-24,1,2,775,775,No Horse,No Horse,,,2022-02-01,2022,1,B,F,,Y,,,KY,BLAME,BLAME,LINE,LINE,WAR FRONT,WAR FRONT,,,,0,,,1901-01-01,CLAIBORNE FARM AGENT,,,,OMG RACING,,,,1500,,,,,T,0.0,,LINE,BLAME,WAR FRONT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,776,776,No Horse,No Horse,,,2022-05-08,2022,1,GRR,C,,Y,,,KY,LIAM'S MAP,LIAM'S MAP,LIQUORICE MARILYN,LIQUORICE MARILYN,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXVII,,,,BARRY BERKELHAMMER AGENT,,,,100000,,,,,T,0.0,,LIQUORICE MARILYN,LIAM'S MAP,CANDY RIDE (ARG),
,,2023,Y,23FTKOCT,2023-10-24,1,2,777,777,No Horse,No Horse,,,2022-02-01,2022,1,CH,C,,Y,,,KY,TAPWRIT,TAPWRIT,LIRICA,LIRICA,KANTHAROS,KANTHAROS,,,,0,,,1901-01-01,BLANDFORD STUD (PADRAIG CAMPION) AGENT,,,,AVK BLOODSTOCK,,,,27000,,,,,T,0.0,,LIRICA,TAPWRIT,KANTHAROS,
,,2023,Y,23FTKOCT,2023-10-24,1,2,778,778,No Horse,No Horse,,,2022-03-27,2022,1,CH,C,,Y,,,MD,ALLIANCE,ALLIANCE,LISTEN IN,LISTEN IN,WISEMAN'S FERRY,WISEMAN'S FERRY,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT IV,,,,MCCUTCHEN TRAINING CENTER,,,,4000,,,,,T,0.0,,LISTEN IN,ALLIANCE,WISEMAN'S FERRY,
,,2023,Y,23FTKOCT,2023-10-24,1,2,779,779,No Horse,No Horse,,,2022-05-07,2022,1,DKB,C,,Y,,,KY,SHANCELOT,SHANCELOT,LISTENUPNOW,LISTENUPNOW,HARD SPUN,HARD SPUN,,,,0,,,1901-01-01,PREFERRED EQUINE AGENT,,,,FREDRICKTOWN  FARMS,,,,10000,,,,,T,0.0,,LISTENUPNOW,SHANCELOT,HARD SPUN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,780,780,No Horse,No Horse,,,2022-04-06,2022,1,B,C,,Y,,,FL,NOT THIS TIME,NOT THIS TIME,LITERARY CRITIC,LITERARY CRITIC,CITY ZIP,CITY ZIP,,,,0,,,1901-01-01,WOODS EDGE FARM AGENT,,,,MIKE AKERS FOR MALMSTROM FAMILY TRUST,,,,80000,,,,,T,0.0,,LITERARY CRITIC,NOT THIS TIME,CITY ZIP,
,,2023,Y,23FTKOCT,2023-10-24,1,2,781,781,No Horse,No Horse,,,2022-04-10,2022,1,DKB,F,,Y,,,NY,AUDIBLE,AUDIBLE,LITTLE BULLET,LITTLE BULLET,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT X,,,,LEGION BLOODSTOCK AGENT FOR JCE RACING,,,,82000,,,,,T,0.0,,LITTLE BULLET,AUDIBLE,UNCLE MO,
,,2023,Y,23FTKOCT,2023-10-24,1,2,782,782,No Horse,No Horse,,,2022-03-31,2022,1,DKB,C,,Y,,,KY,MCKINZIE,MCKINZIE,LITTLE DANCER,LITTLE DANCER,SUCCESSFUL APPEAL,SUCCESSFUL APPEAL,,,,0,,,1901-01-01,GAINESWAY AGENT II,,,,NICK J HINES AGENT,,,,19000,,,,,T,0.0,,LITTLE DANCER,MCKINZIE,SUCCESSFUL APPEAL,
,,2023,Y,23FTKOCT,2023-10-24,1,2,783,783,No Horse,No Horse,,,2022-03-26,2022,1,GRR,F,,Y,,,KY,ENTICED,ENTICED,LITTLEGRAYWITCH,LITTLEGRAYWITCH,OLD FASHIONED,OLD FASHIONED,,,,0,,,1901-01-01,TERRAZAS THOROUGHBREDS AGENT,,,,G J RACING,,,,5000,,,,,T,0.0,,LITTLEGRAYWITCH,ENTICED,OLD FASHIONED,
,,2023,Y,23FTKOCT,2023-10-24,1,2,784,784,No Horse,No Horse,,,2022-03-22,2022,1,GRR,C,,Y,,,KY,CARAVAGGIO,CARAVAGGIO,LITTLE MARYRUTH,LITTLE MARYRUTH,BADGE OF SILVER,BADGE OF SILVER,,,,0,,,1901-01-01,BILL MURPHY AGENT IX,,,,REBECCA JOHNSTON,,,,4500,,,,,T,0.0,,LITTLE MARYRUTH,CARAVAGGIO,BADGE OF SILVER,
,,2023,Y,23FTKOCT,2023-10-24,1,2,785,785,No Horse,No Horse,,,2022-05-16,2022,1,DKB,C,,Y,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,LITTLE MISS BROWN,LITTLE MISS BROWN,BIG BROWN,BIG BROWN,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XXII,,,,J ASENCION,,,,2500,,,,,T,0.0,,LITTLE MISS BROWN,HONEST MISCHIEF,BIG BROWN,
,,2023,Y,23FTKOCT,2023-10-24,1,2,786,786,No Horse,No Horse,,,2022-04-22,2022,1,DKB,C,,Y,,,LA,MCKINZIE,MCKINZIE,LITTLE MISS ZAPP,LITTLE MISS ZAPP,GHOSTZAPPER,GHOSTZAPPER,,,,0,,,1901-01-01,GAINESWAY AGENT FOR COTEAU GROVE FARMS,,,,CALUMET FARM,,,,80000,,,,,T,0.0,,LITTLE MISS ZAPP,MCKINZIE,GHOSTZAPPER,
,,2023,Y,23FTKOCT,2023-10-24,1,2,787,787,No Horse,No Horse,,,2022-05-21,2022,1,CH,C,,Y,,,LA,NYQUIST,NYQUIST,LITTLE MS PROTOCOL,LITTLE MS PROTOCOL,EL CORREDOR,EL CORREDOR,,,,0,,,1901-01-01,STRAIGHT LINE EQUINE SALES AGENT FOR COTEAU GROVE FARMS,,,,OUT,,,,0,,,,,T,0.0,,LITTLE MS PROTOCOL,NYQUIST,EL CORREDOR,
,,2023,Y,23FTKOCT,2023-10-24,1,2,788,788,No Horse,No Horse,,,2022-04-18,2022,1,B,C,,Y,,,KY,INTO MISCHIEF,INTO MISCHIEF,LIVE FOR NOW,LIVE FOR NOW,TIZNOW,TIZNOW,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLVI,,,,DONATO LANNI AGT FOR SF BLSK STARLIGHT & MADAKET,,,,500000,,,,,T,0.0,,LIVE FOR NOW,INTO MISCHIEF,TIZNOW,
,,2023,Y,23FTKOCT,2023-10-24,1,2,789,789,No Horse,No Horse,,,2022-05-02,2022,1,B,C,,Y,,,KY,SPUN TO RUN,SPUN TO RUN,LIVE TO DANCE,LIVE TO DANCE,EMCEE,EMCEE,,,,0,,,1901-01-01,STRAIGHT LINE EQUINE SALES AGENT,,,,OUT,,,,0,,,,,T,0.0,,LIVE TO DANCE,SPUN TO RUN,EMCEE,
,,2023,Y,23FTKOCT,2023-10-24,1,2,790,790,No Horse,No Horse,,,2022-04-29,2022,1,B,F,,Y,,,KY,MCKINZIE,MCKINZIE,LIVIN LOVIN,LIVIN LOVIN,BIRDSTONE,BIRDSTONE,,,,0,,,1901-01-01,ROSILYN POLAN (SUNDAY MORNING FARM) AGENT,,,,OUT,,,,0,,,,,T,0.0,,LIVIN LOVIN,MCKINZIE,BIRDSTONE,
,,2023,Y,23FTKOCT,2023-10-24,1,2,791,791,No Horse,No Horse,,,2022-02-18,2022,1,DKB,F,,Y,,,KY,GORMLEY,GORMLEY,LOCALLY KNOWN,LOCALLY KNOWN,TIZ WONDERFUL,TIZ WONDERFUL,,,,0,,,1901-01-01,ENDEAVOR FARM AGENT FOR TEXATA BLOODSTOCK LLC,,,,C&Y INVESTMENT GROUP,,,,3000,,,,,T,0.0,,LOCALLY KNOWN,GORMLEY,TIZ WONDERFUL,
,,2023,Y,23FTKOCT,2023-10-24,1,2,792,792,No Horse,No Horse,,,2022-05-06,2022,1,B,F,,Y,,,KY,GOOD MAGIC,GOOD MAGIC,LOGIC OF ABSURDITY,LOGIC OF ABSURDITY,BODEMEISTER,BODEMEISTER,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT XLIV,,,,FMQ STABLES,,,,95000,,,,,T,0.0,,LOGIC OF ABSURDITY,GOOD MAGIC,BODEMEISTER,
,,2023,Y,23FTKOCT,2023-10-24,1,2,793,793,No Horse,No Horse,,,2022-02-08,2022,1,B,C,,Y,,,KY,UNION RAGS,UNION RAGS,LONE TIGRESS,LONE TIGRESS,TALE OF THE CAT,TALE OF THE CAT,,,,0,,,1901-01-01,FOUNDATIONS FARM,,,,NOT SOLD,,,,14000,,,,,T,0.0,,LONE TIGRESS,UNION RAGS,TALE OF THE CAT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,794,794,No Horse,No Horse,,,2022-02-24,2022,1,CH,C,,Y,,,KY,MIDSHIPMAN,MIDSHIPMAN,LONGSTOCKING,LONGSTOCKING,INTO MISCHIEF,INTO MISCHIEF,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT LV,,,,GRASSROOTS TRN & SALES LLC,,,,22000,,,,,T,0.0,,LONGSTOCKING,MIDSHIPMAN,INTO MISCHIEF,
,,2023,Y,23FTKOCT,2023-10-24,1,2,795,795,No Horse,No Horse,,,2022-04-01,2022,1,DKB,C,,Y,,,KY,LAOBAN,LAOBAN,LONGTIME LOVE,LONGTIME LOVE,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,LANE'S END AGENT,,,,CHESTNUT HILL STABLE,,,,22000,,,,,T,0.0,,LONGTIME LOVE,LAOBAN,SMART STRIKE,
,,2023,Y,23FTKOCT,2023-10-24,1,2,796,796,No Horse,No Horse,,,2022-03-16,2022,1,DKB,C,,Y,,,KY,LOOKIN AT LUCKY,LOOKIN AT LUCKY,LONGWING LILY,LONGWING LILY,CONCORD POINT,CONCORD POINT,,,,0,,,1901-01-01,LISA & TIM TURNEY AGENT III,,,,CALUMET FARM,,,,85000,,,,,T,0.0,,LONGWING LILY,LOOKIN AT LUCKY,CONCORD POINT,
,,2023,Y,23FTKOCT,2023-10-24,1,2,797,797,No Horse,No Horse,,,2022-02-13,2022,1,B,F,,Y,,,NY,NOT THIS TIME,NOT THIS TIME,LOOKIN SHARP,LOOKIN SHARP,LOOKIN AT LUCKY,LOOKIN AT LUCKY,,,,0,,,1901-01-01,WINTER QUARTER FARM AGENT I,,,,NOT SOLD,,,,95000,,,,,T,0.0,,LOOKIN SHARP,NOT THIS TIME,LOOKIN AT LUCKY,
,,2023,Y,23FTKOCT,2023-10-24,1,2,798,798,No Horse,No Horse,,,2022-05-21,2022,1,B,F,,Y,,,NY,IMPROBABLE,IMPROBABLE,LOPHORINA (GB),LOPHORINA (GB),KING'S BEST,KING'S BEST,,,,0,,,1901-01-01,MULHOLLAND SPRINGS AGENT IV,,,,JORGE GONZALEZ REY,,,,2000,,,,,T,0.0,,LOPHORINA (GB),IMPROBABLE,KING'S BEST,
,,2023,Y,23FTKOCT,2023-10-24,1,2,799,799,No Horse,No Horse,,,2022-04-27,2022,1,CH,C,,Y,,,NY,VINO ROSSO,VINO ROSSO,LOST RAVEN,LOST RAVEN,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,GAINESWAY AGENT I,,,,SJB STABLE TRUST,,,,37000,,,,,T,0.0,,LOST RAVEN,VINO ROSSO,UNCLE MO,
,,2023,Y,23FTKOCT,2023-10-24,1,2,800,800,No Horse,No Horse,,,2022-04-10,2022,1,CH,C,,Y,,,KY,AUDIBLE,AUDIBLE,LOTTA ATTITUDE,LOTTA ATTITUDE,SHARP HUMOR,SHARP HUMOR,,,,0,,,1901-01-01,SHELTOWEE SALES AGENT,,,,MAHMUD MOUNI,,,,13000,,,,,T,0.0,,LOTTA ATTITUDE,AUDIBLE,SHARP HUMOR,
,,2023,Y,23FTKOCT,2023-10-25,1,3,801,801,No Horse,No Horse,,,2022-03-19,2022,1,B,C,,Y,,,KY,MALIBU MOON,MALIBU MOON,LOU DOCTOR LOU,LOU DOCTOR LOU,QUIET AMERICAN,QUIET AMERICAN,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,GEORGE LEONARD,,,,5000,,,,,T,0.0,,LOU DOCTOR LOU,MALIBU MOON,QUIET AMERICAN,
,,2023,Y,23FTKOCT,2023-10-25,1,3,802,802,No Horse,No Horse,,,2022-04-18,2022,1,DKB,C,,Y,,,KY,NOT THIS TIME,NOT THIS TIME,LOUGH NA MONA,LOUGH NA MONA,QUALITY ROAD,QUALITY ROAD,,,,0,,,1901-01-01,TERRAZAS THOROUGHBREDS AGENT FOR CORSER THOROUGHBREDS LLC,,,,GOP RACING,,,,65000,,,,,T,0.0,,LOUGH NA MONA,NOT THIS TIME,QUALITY ROAD,
,,2023,Y,23FTKOCT,2023-10-25,1,3,803,803,No Horse,No Horse,,,2022-04-13,2022,1,B,F,,Y,,,KY,VEKOMA,VEKOMA,LOVE BLUES,LOVE BLUES,BLUEGRASS CAT,BLUEGRASS CAT,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,OUT,,,,0,,,,,T,0.0,,LOVE BLUES,VEKOMA,BLUEGRASS CAT,
,,2023,Y,23FTKOCT,2023-10-25,1,3,804,804,No Horse,No Horse,,,2022-02-16,2022,1,GRR,C,,Y,,,KY,MENDELSSOHN,MENDELSSOHN,LOVE CO,LOVE CO,NOT FOR LOVE,NOT FOR LOVE,,,,0,,,1901-01-01,SUSAN Y. FOREMAN AGENT,,,,NOT SOLD,,,,22000,,,,,T,0.0,,LOVE CO,MENDELSSOHN,NOT FOR LOVE,
