Unnamed: 22,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,2023,M,23FTNYMIX,2023-10-17,1,1,1,1,No Horse,No Horse,,,2023-03-08,2023,0,B,C,,W,,,NY,BLAME,BLAME,YASS QUEEN,YASS QUEEN,MINESHAFT,MINESHAFT,,,,0,,LILI KOBIELSKI,1901-01-01,THE NEW HILL FARM AGENT,,,,BRONCO BLOODSTOCK,,,,35000,,,,,T,0.0,,YASS QUEEN,BLAME,MINESHAFT,
,2023,M,23FTNYMIX,2023-10-17,1,1,2,2,No Horse,No Horse,,,2023-04-16,2023,0,CH,F,,W,,,NY,VOLATILE,VOLATILE,ZIFENA (GB),ZIFENA (GB),ZAMINDAR,ZAMINDAR,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,ZIFENA (GB),VOLATILE,ZAMINDAR,
,2023,M,23FTNYMIX,2023-10-17,1,1,3,3,No Horse,No Horse,,,2023-04-23,2023,0,B,F,,W,,,NY,GALILEAN,GALILEAN,ACUSHLA,ACUSHLA,TIZNOW,TIZNOW,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,ACUSHLA,GALILEAN,TIZNOW,
,2023,M,23FTNYMIX,2023-10-17,1,1,4,4,No Horse,No Horse,,,2023-03-27,2023,0,B,C,,W,,,NY,GIFT BOX,GIFT BOX,A CUT AHEAD,A CUT AHEAD,TIZ WONDERFUL,TIZ WONDERFUL,,,,0,,INDIAN CREEK FARM,1901-01-01,INDIAN CREEK AGENT FOR BOYD T. BROWNING JR.,,,,CYPRESSHEAD RACING LLC,,,,25000,,,,,T,0.0,,A CUT AHEAD,GIFT BOX,TIZ WONDERFUL,
,2023,M,23FTNYMIX,2023-10-17,1,1,5,5,No Horse,No Horse,,,2023-04-22,2023,0,B,F,,W,,,NY,SOLOMINI,SOLOMINI,ADIRA,ADIRA,QUALITY ROAD,QUALITY ROAD,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,ADIRA,SOLOMINI,QUALITY ROAD,
,2023,M,23FTNYMIX,2023-10-17,1,1,6,6,ADULT IN THE ROOM,ADULT IN THE ROOM,,,2015-01-27,2015,8,GRR,M,,B,,,MD,THE FACTOR,THE FACTOR,MUSIC PLEASE,MUSIC PLEASE,BOWMAN'S BAND,BOWMAN'S BAND,,,,0,,INDIAN CREEK FARM,1901-01-01,INDIAN CREEK AGENT,,,,SUSAN K DEPAULA,,,,26000,,,,,T,0.0,,MUSIC PLEASE,THE FACTOR,BOWMAN'S BAND,
,2023,M,23FTNYMIX,2023-10-17,1,1,7,7,No Horse,No Horse,,,2023-02-17,2023,0,B,C,,W,,,NY,LOOKIN AT LUCKY,LOOKIN AT LUCKY,ADULT IN THE ROOM,ADULT IN THE ROOM,THE FACTOR,THE FACTOR,,,,0,,INDIAN CREEK FARM,1901-01-01,INDIAN CREEK AGENT,,,,REEVES THOROUGHBRED RACING,,,,50000,,,,,T,0.0,,ADULT IN THE ROOM,LOOKIN AT LUCKY,THE FACTOR,
,2023,M,23FTNYMIX,2023-10-17,1,1,8,8,No Horse,No Horse,,,2023-04-15,2023,0,B,C,,W,,,NY,PRACTICAL JOKE,PRACTICAL JOKE,AILISH,AILISH,TWIRLING CANDY,TWIRLING CANDY,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,AILISH,PRACTICAL JOKE,TWIRLING CANDY,
,2023,M,23FTNYMIX,2023-10-17,1,1,9,9,No Horse,No Horse,,,2023-03-26,2023,0,CH,C,,W,,,NY,VEKOMA,VEKOMA,ALANA'S ALLURE,ALANA'S ALLURE,SHACKLEFORD,SHACKLEFORD,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XXX,,,,GOOD LUCK FARM,,,,100000,,,,,T,0.0,,ALANA'S ALLURE,VEKOMA,SHACKLEFORD,
,2023,M,23FTNYMIX,2023-10-17,1,1,10,10,No Horse,No Horse,,,2023-02-17,2023,0,CH,C,,W,,,NY,COUNTRY HOUSE,COUNTRY HOUSE,ALB,ALB,PULPIT,PULPIT,,,,0,,SARATOGA GLEN FARM LLC,1901-01-01,SARATOGA GLEN FARM AGENT,,,,OUT,,,,0,,,,,T,0.0,,ALB,COUNTRY HOUSE,PULPIT,
,2023,M,23FTNYMIX,2023-10-17,1,1,11,11,ALHUCEMA,ALHUCEMA,,,2008-01-31,2008,15,CH,M,,B,,,KY,ALDEBARAN,ALDEBARAN,SUN IS UP (JPN),SUN IS UP (JPN),SUNDAY SILENCE,SUNDAY SILENCE,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,DOMINIQUE DAMICO,,,,1000,,,,,T,0.0,,SUN IS UP (JPN),ALDEBARAN,SUNDAY SILENCE,
,2023,M,23FTNYMIX,2023-10-17,1,1,12,12,No Horse,No Horse,,,2023-05-15,2023,0,B,C,,W,,,NY,FOG OF WAR,FOG OF WAR,ALINEA,ALINEA,HARD SPUN,HARD SPUN,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,NOT SOLD,,,,1000,,,,,T,0.0,,ALINEA,FOG OF WAR,HARD SPUN,
,2023,M,23FTNYMIX,2023-10-17,1,1,13,13,No Horse,No Horse,,,2023-02-20,2023,0,B,C,,W,,,NY,KING FOR A DAY,KING FOR A DAY,ALL OVER THE MAP,ALL OVER THE MAP,LIAM'S MAP,LIAM'S MAP,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XXXVII,,,,NOT SOLD,,,,9000,,,,,T,0.0,,ALL OVER THE MAP,KING FOR A DAY,LIAM'S MAP,
,2023,M,23FTNYMIX,2023-10-17,1,1,14,14,ALLURING MISS,ALLURING MISS,,,2013-04-19,2013,10,B,M,,B,,,KY,SHAMARDAL,SHAMARDAL,LOVE STYLE,LOVE STYLE,MR. PROSPECTOR,MR. PROSPECTOR,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XL,,,,LUIS SEGLIN,,,,2000,,,,,T,0.0,,LOVE STYLE,SHAMARDAL,MR. PROSPECTOR,
,2023,M,23FTNYMIX,2023-10-17,1,1,15,15,No Horse,No Horse,,,2023-03-18,2023,0,DKB,C,,W,,,NY,HARD SPUN,HARD SPUN,ALLURING MISS,ALLURING MISS,SHAMARDAL,SHAMARDAL,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XL,,,,FIRE BRIGADE BLOODSTOCK,,,,32500,,,,,T,0.0,,ALLURING MISS,HARD SPUN,SHAMARDAL,
,2023,M,23FTNYMIX,2023-10-17,1,1,16,16,No Horse,No Horse,,,2023-03-05,2023,0,B,C,,W,,,NY,CAIRO PRINCE,CAIRO PRINCE,A LOT OF FABRIC,A LOT OF FABRIC,GIROLAMO,GIROLAMO,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT FOR ANDY & SUSAN BEADNELL,,,,NOT SOLD,,,,38000,,,,,T,0.0,,A LOT OF FABRIC,CAIRO PRINCE,GIROLAMO,
,2023,M,23FTNYMIX,2023-10-17,1,1,17,17,No Horse,No Horse,,,2023-03-21,2023,0,B,F,,W,,,NY,TACITUS,TACITUS,AMANDA LANE,AMANDA LANE,INTO MISCHIEF,INTO MISCHIEF,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,TOGA PARTY STABLE,,,,22000,,,,,T,0.0,,AMANDA LANE,TACITUS,INTO MISCHIEF,
,2023,M,23FTNYMIX,2023-10-17,1,1,18,18,No Horse,No Horse,,,2023-04-20,2023,0,B,F,,W,,,NY,MENDELSSOHN,MENDELSSOHN,ANDARIEL (IRE),ANDARIEL (IRE),EXCELEBRATION (IRE),EXCELEBRATION (IRE),,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,ANDARIEL (IRE),MENDELSSOHN,EXCELEBRATION (IRE),
,2023,M,23FTNYMIX,2023-10-17,1,1,19,19,ANIMAL APPEAL,ANIMAL APPEAL,,,2012-03-20,2012,11,B,M,,B,,,NY,LEROIDESANIMAUX (BRZ),LEROIDESANIMAUX (BRZ),APPEALING CARD,APPEALING CARD,VALID APPEAL,VALID APPEAL,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,RACHID BROTHERS,,,,9000,,,,,T,0.0,,APPEALING CARD,LEROIDESANIMAUX (BRZ),VALID APPEAL,
,2023,M,23FTNYMIX,2023-10-17,1,1,20,20,No Horse,No Horse,,,2023-03-31,2023,0,B,C,,W,,,NY,ROCK YOUR WORLD,ROCK YOUR WORLD,ARISTRA,ARISTRA,AFLEET ALEX,AFLEET ALEX,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT VII,,,,OUT,,,,0,,,,,T,0.0,,ARISTRA,ROCK YOUR WORLD,AFLEET ALEX,
,2023,M,23FTNYMIX,2023-10-17,1,1,21,21,ASSURED,ASSURED,,,2010-02-13,2010,13,B,M,,B,,,KY,EMPIRE MAKER,EMPIRE MAKER,SLEEP EASY,SLEEP EASY,SEATTLE SLEW,SEATTLE SLEW,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,SLEEP EASY,EMPIRE MAKER,SEATTLE SLEW,
,2023,M,23FTNYMIX,2023-10-17,1,1,22,22,No Horse,No Horse,,,2023-03-12,2023,0,B,F,,W,,,NY,CENTRAL BANKER,CENTRAL BANKER,AUGUST GALA,AUGUST GALA,BROKEN VOW,BROKEN VOW,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,18000,,,,,T,0.0,,AUGUST GALA,CENTRAL BANKER,BROKEN VOW,
,2023,M,23FTNYMIX,2023-10-17,1,1,23,23,No Horse,No Horse,,,2023-02-23,2023,0,B,C,,W,,,NY,CONNECT,CONNECT,AWESOME AURORA,AWESOME AURORA,AWESOME AGAIN,AWESOME AGAIN,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,AWESOME AURORA,CONNECT,AWESOME AGAIN,
,2023,M,23FTNYMIX,2023-10-17,1,1,24,24,No Horse,No Horse,,,2023-04-28,2023,0,B,C,,W,,,NY,GALILEAN,GALILEAN,AWESOME D'ORO (IRE),AWESOME D'ORO (IRE),MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,FERNANDO AGUAYO,,,,1500,,,,,T,0.0,,AWESOME D'ORO (IRE),GALILEAN,MEDAGLIA D'ORO,
,2023,M,23FTNYMIX,2023-10-17,1,1,25,25,BAHAMA BANKS,BAHAMA BANKS,,,2019-03-05,2019,4,GRR,M,,B,,,KY,ARROGATE,ARROGATE,BANDANA,BANDANA,WAR FRONT,WAR FRONT,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT FOR JUDDMONTE,,,,GLEN HILL FARM,,,,170000,,,,,T,0.0,,BANDANA,ARROGATE,WAR FRONT,
,2023,M,23FTNYMIX,2023-10-17,1,1,26,26,No Horse,No Horse,,,2023-03-30,2023,0,B,F,,W,,,NY,UNIFIED,UNIFIED,BAJAN BEACH,BAJAN BEACH,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,NOT SOLD,,,,12000,,,,,T,0.0,,BAJAN BEACH,UNIFIED,SPEIGHTSTOWN,
,2023,M,23FTNYMIX,2023-10-17,1,1,27,27,BALLACOLLA,BALLACOLLA,,,2018-02-19,2018,5,B,M,,B,,,KY,MUNNINGS,MUNNINGS,VENTOUX (GB),VENTOUX (GB),GALILEO (IRE),GALILEO (IRE),,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT FOR JUDDMONTE,,,,MCMAHON AND HILL BLOODSTOCK AGT,,,,130000,,,,,T,0.0,,VENTOUX (GB),MUNNINGS,GALILEO (IRE),
,2023,M,23FTNYMIX,2023-10-17,1,1,28,28,No Horse,No Horse,,,2023-02-20,2023,0,DKB,C,,W,,,NY,UNIFIED,UNIFIED,BARES TRIPPER,BARES TRIPPER,SKY MESA,SKY MESA,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,BLAS PEREZ STABLES,,,,3000,,,,,T,0.0,,BARES TRIPPER,UNIFIED,SKY MESA,
,2023,M,23FTNYMIX,2023-10-17,1,1,29,29,BASIN BAY,BASIN BAY,,,2023-04-03,2023,0,B,C,,W,,,NY,BASIN,BASIN,UNIQUELY MINE,UNIQUELY MINE,MINESHAFT,MINESHAFT,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XXIV,,,,NOT SOLD,,,,22000,,,,,T,0.0,,UNIQUELY MINE,BASIN,MINESHAFT,
,2023,M,23FTNYMIX,2023-10-17,1,1,30,30,BEAM OF LIGHT,BEAM OF LIGHT,,,2017-03-21,2017,6,DKB,M,,B,,,KY,TWIRLING CANDY,TWIRLING CANDY,AROUSING,AROUSING,CEE'S TIZZY,CEE'S TIZZY,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT VI,,,,AMBER ACORD,,,,2000,,,,,T,0.0,,AROUSING,TWIRLING CANDY,CEE'S TIZZY,
,2023,M,23FTNYMIX,2023-10-17,1,1,31,31,No Horse,No Horse,,,2023-04-14,2023,0,B,F,,W,,,NY,INDEPENDENCE HALL,INDEPENDENCE HALL,BEAM OF LIGHT,BEAM OF LIGHT,TWIRLING CANDY,TWIRLING CANDY,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT VI,,,,BRONCO BLOODSTOCK,,,,17000,,,,,T,0.0,,BEAM OF LIGHT,INDEPENDENCE HALL,TWIRLING CANDY,
,2023,M,23FTNYMIX,2023-10-17,1,1,32,32,No Horse,No Horse,,,2023-04-11,2023,0,B,C,,W,,,NY,ROCK YOUR WORLD,ROCK YOUR WORLD,BEARS MEASURE,BEARS MEASURE,TIZNOW,TIZNOW,,,,0,,SARATOGA GLEN FARM LLC,1901-01-01,SARATOGA GLEN FARM AGENT,,,,OUT,,,,0,,,,,T,0.0,,BEARS MEASURE,ROCK YOUR WORLD,TIZNOW,
,2023,M,23FTNYMIX,2023-10-17,1,1,33,33,BEE FAST,BEE FAST,,,2018-05-14,2018,5,CH,M,,B,,,KY,ENGLISH CHANNEL,ENGLISH CHANNEL,IN DY RITZ,IN DY RITZ,A.P. INDY,A.P. INDY,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XXV,,,,OUT,,,,0,,,,,T,0.0,,IN DY RITZ,ENGLISH CHANNEL,A.P. INDY,
,2023,M,23FTNYMIX,2023-10-17,1,1,34,34,No Horse,No Horse,,,2023-03-25,2023,0,B,C,,W,,,NY,PAYNTER,PAYNTER,BET ON A CHICK,BET ON A CHICK,ALPHABET SOUP,ALPHABET SOUP,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT FOR WINDHORSE THOROUGHBREDS LLC,,,,NOT SOLD,,,,7000,,,,,T,0.0,,BET ON A CHICK,PAYNTER,ALPHABET SOUP,
,2023,M,23FTNYMIX,2023-10-17,1,1,35,35,BIG Q,BIG Q,,,2017-01-20,2017,6,B,M,,B,,,NY,BIG BROWN,BIG BROWN,GABY Q,GABY Q,FORESTRY,FORESTRY,,,,0,,STUART MORRIS,1901-01-01,STUART MORRIS AGENT I,,,,COSMO K WICKES,,,,50000,,,,,T,0.0,,GABY Q,BIG BROWN,FORESTRY,
,2023,M,23FTNYMIX,2023-10-17,1,1,36,36,No Horse,No Horse,,,2023-03-04,2023,0,DKB,F,,W,,,NY,GALILEAN,GALILEAN,BILEAPS AND BOUNDS,BILEAPS AND BOUNDS,DISCO RICO,DISCO RICO,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,NOT SOLD,,,,1000,,,,,T,0.0,,BILEAPS AND BOUNDS,GALILEAN,DISCO RICO,
,2023,M,23FTNYMIX,2023-10-17,1,1,37,37,No Horse,No Horse,,,2023-04-03,2023,0,GRR,C,,W,,,NY,SOLOMINI,SOLOMINI,BILLIEHOLIDAYBLUES,BILLIEHOLIDAYBLUES,HARLEM ROCKER,HARLEM ROCKER,,,,0,,HARRY L LANDRY BLOODSTOCK LLC,1901-01-01,HARRY L. LANDRY BLOODSTOCK LLC AGENT,,,,NOT SOLD,,,,9000,,,,,T,0.0,,BILLIEHOLIDAYBLUES,SOLOMINI,HARLEM ROCKER,
,2023,M,23FTNYMIX,2023-10-17,1,1,38,38,No Horse,No Horse,,,2023-01-26,2023,0,DKB,C,,W,,,NY,UNION RAGS,UNION RAGS,BITACORA,BITACORA,DOMINUS,DOMINUS,,,,0,,STUART MORRIS,1901-01-01,STUART MORRIS AGENT FOR WALDORF FARM,,,,OUT,,,,0,,,,,T,0.0,,BITACORA,UNION RAGS,DOMINUS,
,2023,M,23FTNYMIX,2023-10-17,1,1,39,39,No Horse,No Horse,,,2023-04-28,2023,0,B,F,,W,,,NY,SOLOMINI,SOLOMINI,BITTER GOLD,BITTER GOLD,MIDAS EYES,MIDAS EYES,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,BITTER GOLD,SOLOMINI,MIDAS EYES,
,2023,M,23FTNYMIX,2023-10-17,1,1,40,40,No Horse,No Horse,,,2023-04-08,2023,0,DKB,C,,W,,,NY,INDEPENDENCE HALL,INDEPENDENCE HALL,BLISSFULLY,BLISSFULLY,MACHO UNO,MACHO UNO,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,CYPRESS HEAD RACING,,,,27000,,,,,T,0.0,,BLISSFULLY,INDEPENDENCE HALL,MACHO UNO,
,2023,M,23FTNYMIX,2023-10-17,1,1,41,41,No Horse,No Horse,,,2023-05-06,2023,0,B,C,,W,,,NY,HIGHER POWER,HIGHER POWER,BLUE CLARET,BLUE CLARET,BLUEGRASS CAT,BLUEGRASS CAT,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT FOR LARRY BOTTING,,,,DEAN PURDOM,,,,5000,,,,,T,0.0,,BLUE CLARET,HIGHER POWER,BLUEGRASS CAT,
,2023,M,23FTNYMIX,2023-10-17,1,1,42,42,No Horse,No Horse,,,2023-02-15,2023,0,B,C,,W,,,NY,MODERNIST,MODERNIST,BLUEGRASS ELLIE,BLUEGRASS ELLIE,BLUEGRASS CAT,BLUEGRASS CAT,,,,0,,SARATOGA GLEN FARM LLC,1901-01-01,SARATOGA GLEN FARM AGENT,,,,OUT,,,,0,,,,,T,0.0,,BLUEGRASS ELLIE,MODERNIST,BLUEGRASS CAT,
,2023,M,23FTNYMIX,2023-10-17,1,1,43,43,No Horse,No Horse,,,2023-02-10,2023,0,B,F,,W,,,NY,MORE THAN READY,MORE THAN READY,BOATLOADOFNERVE,BOATLOADOFNERVE,MAGICIAN (IRE),MAGICIAN (IRE),,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,TRIPLE SSS EQUINE,,,,26000,,,,,T,0.0,,BOATLOADOFNERVE,MORE THAN READY,MAGICIAN (IRE),
,2023,M,23FTNYMIX,2023-10-17,1,1,44,44,No Horse,No Horse,,,2023-04-22,2023,0,B,C,,W,,,NY,COMBATANT,COMBATANT,BOBBY'S BRICKHOUSE,BOBBY'S BRICKHOUSE,BOB AND JOHN,BOB AND JOHN,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT FOR LARRY BOTTING,,,,ORACLE BLOODSTOCK AGENT,,,,17000,,,,,T,0.0,,BOBBY'S BRICKHOUSE,COMBATANT,BOB AND JOHN,
,2023,M,23FTNYMIX,2023-10-17,1,1,45,45,No Horse,No Horse,,,2023-01-31,2023,0,B,F,,W,,,KY,MCKINZIE,MCKINZIE,BONNY BELL,BONNY BELL,SUPER SAVER,SUPER SAVER,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT VIII,,,,OUT,,,,0,,,,,T,0.0,,BONNY BELL,MCKINZIE,SUPER SAVER,
,2023,M,23FTNYMIX,2023-10-17,1,1,46,46,No Horse,No Horse,,,2023-04-19,2023,0,B,F,,W,,,NY,GOOD SAMARITAN,GOOD SAMARITAN,BRIGHT LINE,BRIGHT LINE,FUSAICHI PEGASUS,FUSAICHI PEGASUS,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XLII,,,,NOT SOLD,,,,12000,,,,,T,0.0,,BRIGHT LINE,GOOD SAMARITAN,FUSAICHI PEGASUS,
,2023,M,23FTNYMIX,2023-10-17,1,1,47,47,No Horse,No Horse,,,2023-03-09,2023,0,B,C,,W,,,NY,VINO ROSSO,VINO ROSSO,BRIGHTLY MINE,BRIGHTLY MINE,DISCREETLY MINE,DISCREETLY MINE,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,REEVES THOROUGHBRED RACING,,,,45000,,,,,T,0.0,,BRIGHTLY MINE,VINO ROSSO,DISCREETLY MINE,
,2023,M,23FTNYMIX,2023-10-17,1,1,48,48,BRISTOL'S BROOKE,BRISTOL'S BROOKE,,,2015-05-05,2015,8,GRR,M,,B,,,KY,SPEIGHTSTOWN,SPEIGHTSTOWN,CULINARY,CULINARY,EL AMANTE,EL AMANTE,,,,0,,LILI KOBIELSKI,1901-01-01,THE NEW HILL FARM AGENT,,,,FORTUNE FARM LLC,,,,20000,,,,,T,0.0,,CULINARY,SPEIGHTSTOWN,EL AMANTE,
,2023,M,23FTNYMIX,2023-10-17,1,1,49,49,No Horse,No Horse,,,2023-04-06,2023,0,GRR,F,,W,,,NY,CODE OF HONOR,CODE OF HONOR,BRISTOL'S BROOKE,BRISTOL'S BROOKE,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,LILI KOBIELSKI,1901-01-01,THE NEW HILL FARM AGENT,,,,MAIN ST PARTNERS,,,,15000,,,,,T,0.0,,BRISTOL'S BROOKE,CODE OF HONOR,SPEIGHTSTOWN,
,2023,M,23FTNYMIX,2023-10-17,1,1,50,50,No Horse,No Horse,,,2023-03-25,2023,0,B,F,,W,,,NY,SOLOMINI,SOLOMINI,BROAD CAUSEWAY,BROAD CAUSEWAY,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,OUT,,,,0,,,,,T,0.0,,BROAD CAUSEWAY,SOLOMINI,GIANT'S CAUSEWAY,
,2023,M,23FTNYMIX,2023-10-17,1,1,51,51,BUBBA'S PUTTER,BUBBA'S PUTTER,,,2020-02-16,2020,3,B,M,,B,,,NY,BERNARDINI,BERNARDINI,HIGH PITCH,HIGH PITCH,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT XI,,,,HARRY L LANDRY,,,,5000,,,,,T,0.0,,HIGH PITCH,BERNARDINI,MEDAGLIA D'ORO,
,2023,M,23FTNYMIX,2023-10-17,1,1,52,52,CABALES,CABALES,,,2009-05-05,2009,14,DKB,M,,B,,,KY,PULPIT,PULPIT,MUDSLINGER,MUDSLINGER,EL GRAN SENOR,EL GRAN SENOR,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XXI,,,,NOT SOLD,,,,48000,,,,,T,0.0,,MUDSLINGER,PULPIT,EL GRAN SENOR,
,2023,M,23FTNYMIX,2023-10-17,1,1,53,53,CALI FITZ,CALI FITZ,,,2018-02-25,2018,5,CH,M,,B,,,NY,CALIFORNIA CHROME,CALIFORNIA CHROME,FITZ JUST RIGHT,FITZ JUST RIGHT,SEATTLE FITZ (ARG),SEATTLE FITZ (ARG),,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,NOT SOLD,,,,1000,,,,,T,0.0,,FITZ JUST RIGHT,CALIFORNIA CHROME,SEATTLE FITZ (ARG),
,2023,M,23FTNYMIX,2023-10-17,1,1,54,54,No Horse,No Horse,,,2023-03-21,2023,0,GRR,F,,W,,,NY,CARAVAGGIO,CARAVAGGIO,CALI FITZ,CALI FITZ,CALIFORNIA CHROME,CALIFORNIA CHROME,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,CALI FITZ,CARAVAGGIO,CALIFORNIA CHROME,
,2023,M,23FTNYMIX,2023-10-17,1,1,55,55,No Horse,No Horse,,,2023-03-31,2023,0,B,F,,W,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,CARIBE D'ORO,CARIBE D'ORO,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT FOR MAJESTIC VIEW FARMS INT'L,,,,RICE HORSE,,,,5000,,,,,T,0.0,,CARIBE D'ORO,HONEST MISCHIEF,MEDAGLIA D'ORO,
,2023,M,23FTNYMIX,2023-10-17,1,1,56,56,No Horse,No Horse,,,2023-04-03,2023,0,B,C,,W,,,NY,COMBATANT,COMBATANT,CARLISLE BELLE,CARLISLE BELLE,MACHO UNO,MACHO UNO,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XLVII,,,,OUT,,,,0,,,,,T,0.0,,CARLISLE BELLE,COMBATANT,MACHO UNO,
,2023,M,23FTNYMIX,2023-10-17,1,1,57,57,No Horse,No Horse,,,2023-02-21,2023,0,B,F,,W,,,NY,MODERNIST,MODERNIST,CAUSIN' TROUBLE,CAUSIN' TROUBLE,NOBLE CAUSEWAY,NOBLE CAUSEWAY,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT FOR WINDHORSE THOROUGHBREDS LLC,,,,ANGEL ORDONEZ,,,,12000,,,,,T,0.0,,CAUSIN' TROUBLE,MODERNIST,NOBLE CAUSEWAY,
