Unnamed: 21,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,2023,Y,23FTKNOV,2023-11-07,1,1,126,126,No Horse,No Horse,,,2023-02-25,2023,0,GRR,F,,W,,,KY,CARAVAGGIO,CARAVAGGIO,GIFT OF GLORY,GIFT OF GLORY,LOOKIN AT LUCKY,LOOKIN AT LUCKY,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT V,,,,NOT SOLD,,,,14000,,,,,T,HTML,,GIFT OF GLORY,CARAVAGGIO,LOOKIN AT LUCKY,
,2023,Y,23FTKNOV,2023-11-07,1,1,127,127,No Horse,No Horse,,,2023-05-14,2023,0,,C,,W,,,KY,YAUPON,YAUPON,GO CUBS GO,GO CUBS GO,PADDY O'PRADO,PADDY O'PRADO,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR GRANTLEY ACRES,,,,OUT,,,,0,,,,,T,HTML,,GO CUBS GO,YAUPON,PADDY O'PRADO,
,2023,Y,23FTKNOV,2023-11-07,1,1,128,128,No Horse,No Horse,,,2023-02-07,2023,0,CH,F,,W,,,KY,CHARLATAN,CHARLATAN,GOLD D'ORO,GOLD D'ORO,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XVII,,,,DREAM WITH ME STABLES INC,,,,150000,,,,,T,HTML,,GOLD D'ORO,CHARLATAN,MEDAGLIA D'ORO,
,2023,Y,23FTKNOV,2023-11-07,1,1,129,129,No Horse,No Horse,,,2023-04-18,2023,0,UNK,C,,W,,,PA,VEKOMA,VEKOMA,GRAYBROOKE,GRAYBROOKE,GRAYDAR,GRAYDAR,,,,0,,,1901-01-01,DARBY DAN FARM AGENT II,,,,OUT,,,,0,,,,,T,HTML,,GRAYBROOKE,VEKOMA,GRAYDAR,
,2023,Y,23FTKNOV,2023-11-07,1,1,130,130,No Horse,No Horse,,,2023-02-20,2023,0,B,C,,W,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,HALLJOY (IRE),HALLJOY (IRE),HALLING,HALLING,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR HNR NOTHHAFT HORSERACING LLC,,,,NOT SOLD,,,,62000,,,,,T,HTML,,HALLJOY (IRE),PRACTICAL JOKE,HALLING,
,2023,Y,23FTKNOV,2023-11-07,1,1,131,131,No Horse,No Horse,,,2023-04-09,2023,0,B,F,,W,,,KY,NYQUIST,NYQUIST,HEAVENLY SCAT,HEAVENLY SCAT,SCAT DADDY,SCAT DADDY,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXII,,,,OUT,,,,0,,,,,T,HTML,,HEAVENLY SCAT,NYQUIST,SCAT DADDY,
,2023,Y,23FTKNOV,2023-11-07,1,1,132,132,No Horse,No Horse,,,2023-04-07,2023,0,DKB,C,,W,,,NY,MAXFIELD,MAXFIELD,HEAVENLY SCORE,HEAVENLY SCORE,EVEN THE SCORE,EVEN THE SCORE,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLIV,,,,BDD BLOODSTOCK,,,,110000,,,,,T,HTML,,HEAVENLY SCORE,MAXFIELD,EVEN THE SCORE,
,2023,Y,23FTKNOV,2023-11-07,1,1,133,133,No Horse,No Horse,,,2023-02-15,2023,0,B,C,,W,,,KY,GUN RUNNER,GUN RUNNER,HOMEMADE MO NAE,HOMEMADE MO NAE,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXV,,,,NOT SOLD,,,,250000,,,,,T,HTML,,HOMEMADE MO NAE,GUN RUNNER,UNCLE MO,
,2023,Y,23FTKNOV,2023-11-07,1,1,134,134,No Horse,No Horse,,,2023-02-03,2023,0,B,F,,W,,,KY,CHARLATAN,CHARLATAN,HOT WATER,HOT WATER,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT VII,,,,OUT,,,,0,,,,,T,HTML,,HOT WATER,CHARLATAN,MEDAGLIA D'ORO,
,2023,Y,23FTKNOV,2023-11-07,1,1,135,135,No Horse,No Horse,,,2023-01-23,2023,0,B,C,,W,,,KY,CHARLATAN,CHARLATAN,CALL ME CANDY,CALL ME CANDY,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,0,,,1901-01-01,PARAMOUNT SALES AGENT V,,,,CHIVALRY THOROUGHBRED RACING LLC,,,,175000,,,,,T,HTML,,CALL ME CANDY,CHARLATAN,CANDY RIDE (ARG),
,2023,Y,23FTKNOV,2023-11-07,1,1,139,139,DONA BRUJA (ARG),DONA BRUJA (ARG),,,2012-09-12,2012,11,B,M,,B,,,ARG,STORM EMBRUJADO (ARG),STORM EMBRUJADO (ARG),THIS IS CRAZY (AUS),THIS IS CRAZY (AUS),NUREYEV,NUREYEV,,,,0,,,1901-01-01,GREENFIELD FARMS AGENT,,,,SHADAI FARM,,,,200000,,,,,T,HTML,,THIS IS CRAZY (AUS),STORM EMBRUJADO (ARG),NUREYEV,
,2023,Y,23FTKNOV,2023-11-07,1,1,140,140,IMPAZIBLE WOMAN,IMPAZIBLE WOMAN,,,2014-02-17,2014,9,CH,M,,B,,,NY,MISSION IMPAZIBLE,MISSION IMPAZIBLE,HANDLEWOMAN,HANDLEWOMAN,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,CLIFTON FARM LLC AGENT,,,,H ALBINA AGENT FOR NEWTOWNANNER,,,,325000,,,,,T,HTML,,HANDLEWOMAN,MISSION IMPAZIBLE,ELUSIVE QUALITY,
,2023,Y,23FTKNOV,2023-11-07,1,1,141,141,IMPLY,IMPLY,,,2013-02-06,2013,10,CH,M,,B,,,PA,E DUBAI,E DUBAI,ALLUDE,ALLUDE,ORIENTATE,ORIENTATE,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT II,,,,OUT,,,,0,,,,,T,HTML,,ALLUDE,E DUBAI,ORIENTATE,
,2023,Y,23FTKNOV,2023-11-07,1,1,142,142,IT TIZ WELL,IT TIZ WELL,,,2014-04-30,2014,9,DKB,M,,B,,,KY,ARCH,ARCH,IT TIZ,IT TIZ,TIZNOW,TIZNOW,,,,0,,,1901-01-01,DENALI STUD AGENT I,,,,OUT,,,,0,,,,,T,HTML,,IT TIZ,ARCH,TIZNOW,
,2023,Y,23FTKNOV,2023-11-07,1,1,143,143,JOYFUL CADENCE,JOYFUL CADENCE,,,2018-04-30,2018,5,B,M,,B,,,KY,RUNHAPPY,RUNHAPPY,ARABIAN SONG,ARABIAN SONG,FORESTRY,FORESTRY,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XVI,,,,PARKS INVESTMENTS,,,,1150000,,,,,T,HTML,,ARABIAN SONG,RUNHAPPY,FORESTRY,
,2023,Y,23FTKNOV,2023-11-07,1,1,144,144,KATIE'S KEEPSAKE,KATIE'S KEEPSAKE,,,2014-01-24,2014,9,DKB,M,,B,,,KY,MEDAGLIA D'ORO,MEDAGLIA D'ORO,SALTY STRIKE,SALTY STRIKE,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,FOUR STAR SALES AGENT FOR D.C. GOFF,,,,MAGNA CARTA BLOODSTOCK,,,,300000,,,,,T,HTML,,SALTY STRIKE,MEDAGLIA D'ORO,SMART STRIKE,
,2023,Y,23FTKNOV,2023-11-07,1,1,145,145,KEY OF LIFE,KEY OF LIFE,,,2020-03-12,2020,3,B,F,,RB,,,KY,MO TOWN,MO TOWN,LONGRIDE TO WISDOM,LONGRIDE TO WISDOM,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,BO BROMAGENAGENT,,,,575000,,,,,T,HTML,,LONGRIDE TO WISDOM,MO TOWN,HARLAN'S HOLIDAY,
,2023,Y,23FTKNOV,2023-11-07,1,1,146,146,KIM K,KIM K,,,2016-02-12,2016,7,CH,M,,B,,,KY,WILL TAKE CHARGE,WILL TAKE CHARGE,TRIP FOR A. J.,TRIP FOR A. J.,TRIPPI,TRIPPI,,,,0,,,1901-01-01,STUART MORRIS AGENT I,,,,COTEAU GROVE FARMS/CARY BLOODSTOCK AGENT,,,,180000,,,,,T,HTML,,TRIP FOR A. J.,WILL TAKE CHARGE,TRIPPI,
,2023,Y,23FTKNOV,2023-11-07,1,1,147,147,LADY PUCHI,LADY PUCHI,,,2019-05-17,2019,4,B,F,,RB,,,KY,INTO MISCHIEF,INTO MISCHIEF,ANNABIRD,ANNABIRD,FLOWER ALLEY,FLOWER ALLEY,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XL,,,,SUGARLOAF LTD,,,,130000,,,,,T,HTML,,ANNABIRD,INTO MISCHIEF,FLOWER ALLEY,
,2023,Y,23FTKNOV,2023-11-07,1,1,148,148,CALL ME CANDY,CALL ME CANDY,,,2018-03-21,2018,5,B,M,,B,,,FL,CANDY RIDE (ARG),CANDY RIDE (ARG),HABIBOO,HABIBOO,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT V,,,,DETERMINED STUD,,,,550000,,,,,T,HTML,,HABIBOO,CANDY RIDE (ARG),UNBRIDLED'S SONG,
,2023,Y,23FTKNOV,2023-11-07,1,1,149,149,LAST CALL,LAST CALL,,,2020-02-01,2020,3,CH,F,,RB,,,KY,ENGLISH CHANNEL,ENGLISH CHANNEL,OVER SERVED,OVER SERVED,BLACK MINNALOUSHE,BLACK MINNALOUSHE,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,NOT SOLD,,,,675000,,,,,T,HTML,,OVER SERVED,ENGLISH CHANNEL,BLACK MINNALOUSHE,
,2023,Y,23FTKNOV,2023-11-07,1,1,150,150,LENNI GIRL,LENNI GIRL,,,2019-02-02,2019,4,DKB,F,,B,,,KY,CANDY RIDE (ARG),CANDY RIDE (ARG),UNICORN GIRL,UNICORN GIRL,A. P. FIVE HUNDRED,A. P. FIVE HUNDRED,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,GAVIN O CONNOR AGENT FOR JOHN STEWART,,,,500000,,,,,T,HTML,,UNICORN GIRL,CANDY RIDE (ARG),A. P. FIVE HUNDRED,
,2023,Y,23FTKNOV,2023-11-07,1,1,151,151,LIGHT STARS (FR),LIGHT STARS (FR),,,2018-05-25,2018,5,B,M,,RB,,,FR,SEA THE STARS (IRE),SEA THE STARS (IRE),SUREYYA (GER),SUREYYA (GER),MONSUN (GER),MONSUN (GER),,,,0,,,1901-01-01,WINTER QUARTER FARM AGENT,,,,DREAM WITH ME STABLES INC,,,,140000,,,,,T,HTML,,SUREYYA (GER),SEA THE STARS (IRE),MONSUN (GER),
,2023,Y,23FTKNOV,2023-11-07,1,1,152,152,LILIESFORMILLIE,LILIESFORMILLIE,,,2020-02-22,2020,3,DKB,F,,BP,,,KY,PIONEEROF THE NILE,PIONEEROF THE NILE,TIGER CAT LILLY,TIGER CAT LILLY,TALE OF THE CAT,TALE OF THE CAT,,,,0,,,1901-01-01,ST GEORGE SALES AGENT II,,,,DONATO LANNI,,,,210000,,,,,T,HTML,,TIGER CAT LILLY,PIONEEROF THE NILE,TALE OF THE CAT,
,2023,Y,23FTKNOV,2023-11-07,1,1,153,153,LUCKY IRISH,LUCKY IRISH,,,2016-04-11,2016,7,B,M,,B,,,KY,LOOKIN AT LUCKY,LOOKIN AT LUCKY,IRISH SOVEREIGN,IRISH SOVEREIGN,POLISH NUMBERS,POLISH NUMBERS,,,,0,,,1901-01-01,NORTHVIEW STALLION STATION (DAVID WADE) AGENT,,,,OUT,,,,0,,,,,T,HTML,,IRISH SOVEREIGN,LOOKIN AT LUCKY,POLISH NUMBERS,
,2023,Y,23FTKNOV,2023-11-07,1,1,154,154,MIDNIGHT UNION,MIDNIGHT UNION,,,2014-02-18,2014,9,B,M,,B,,,KY,UNION RAGS,UNION RAGS,MIDNIGHT VISIT,MIDNIGHT VISIT,HENNY HUGHES,HENNY HUGHES,,,,0,,,1901-01-01,MULHOLLAND SPRINGS AGENT I,,,,JEFF RAMEY,,,,350000,,,,,T,HTML,,MIDNIGHT VISIT,UNION RAGS,HENNY HUGHES,
,2023,Y,23FTKNOV,2023-11-07,1,1,155,155,MISS NEW YORK,MISS NEW YORK,,,2020-03-29,2020,3,CH,F,,RB,,,KY,GOOD MAGIC,GOOD MAGIC,LUNA VEGA,LUNA VEGA,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,ST GEORGE SALES AGENT IV,,,,NOT SOLD,,,,575000,,,,,T,HTML,,LUNA VEGA,GOOD MAGIC,MALIBU MOON,
,2023,Y,23FTKNOV,2023-11-07,1,1,156,156,MOIRA,MOIRA,,,2019-04-11,2019,4,B,F,,RB,,,ON,GHOSTZAPPER,GHOSTZAPPER,DEVINE AIDA,DEVINE AIDA,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,DM RACING VENTURES,,,,3000000,,,,,T,HTML,,DEVINE AIDA,GHOSTZAPPER,UNBRIDLED'S SONG,
,2023,Y,23FTKNOV,2023-11-07,1,1,157,157,MO ME MO MY,MO ME MO MY,,,2016-04-06,2016,7,DKB,M,,B,,,FL,UNCLE MO,UNCLE MO,FLOWERS ATHEFINISH,FLOWERS ATHEFINISH,GRAND REWARD,GRAND REWARD,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT II,,,,HUNTER VALLEY FARM,,,,110000,,,,,T,HTML,,FLOWERS ATHEFINISH,UNCLE MO,GRAND REWARD,
,2023,Y,23FTKNOV,2023-11-07,1,1,158,158,MOQADAMA (IRE),MOQADAMA (IRE),,,2018-02-16,2018,5,B,M,,B,,,IRE,DARK ANGEL (IRE),DARK ANGEL (IRE),WHITE DAFFODIL (IRE),WHITE DAFFODIL (IRE),FOOTSTEPSINTHESAND (GB),FOOTSTEPSINTHESAND (GB),,,,0,,,1901-01-01,CARA BLOODSTOCK (BERNARD MCCORMACK) AGENT I,,,,NOT SOLD,,,,245000,,,,,T,HTML,,WHITE DAFFODIL (IRE),DARK ANGEL (IRE),FOOTSTEPSINTHESAND (GB),
,2023,Y,23FTKNOV,2023-11-07,1,1,159,159,MUNNYFOR RO,MUNNYFOR RO,,,2018-04-07,2018,5,CH,M,,B,,,ON,MUNNINGS,MUNNINGS,REPARTEE,REPARTEE,DISTORTED HUMOR,DISTORTED HUMOR,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,ALPHA DELTA STABLES,,,,900000,,,,,T,HTML,,REPARTEE,MUNNINGS,DISTORTED HUMOR,
,2023,Y,23FTKNOV,2023-11-07,1,1,160,160,NADETTE (FR),NADETTE (FR),,,2019-04-18,2019,4,B,F,,RB,,,FR,OUTSTRIP (GB),OUTSTRIP (GB),CIBOULETTE (IRE),CIBOULETTE (IRE),PIVOTAL (GB),PIVOTAL (GB),,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT III,,,,OUT,,,,0,,,,,T,HTML,,CIBOULETTE (IRE),OUTSTRIP (GB),PIVOTAL (GB),
,2023,Y,23FTKNOV,2023-11-07,1,1,161,161,NEEDMORE FLATTERY,NEEDMORE FLATTERY,,,2011-04-10,2011,12,CH,M,,B,,,OH,FLATTER,FLATTER,KIOSK,KIOSK,LEFT BANKER,LEFT BANKER,,,,0,,,1901-01-01,NICKY DRION THOROUGHBREDS AGENT,,,,NOT SOLD,,,,1700000,,,,,T,HTML,,KIOSK,FLATTER,LEFT BANKER,
,2023,Y,23FTKNOV,2023-11-07,1,1,162,162,MERNEITH,MERNEITH,,,2017-02-15,2017,6,B,M,,B,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,FLATTERMEWITHROSES,FLATTERMEWITHROSES,FLATTER,FLATTER,,,,0,,,1901-01-01,MILL RIDGE SALES AGENT,,,,SPENDTHRIFT FARM LLC,,,,2000000,,,,,T,HTML,,FLATTERMEWITHROSES,AMERICAN PHAROAH,FLATTER,
,2023,Y,23FTKNOV,2023-11-07,1,1,163,163,NEST,NEST,,,2019-04-08,2019,4,B,F,,RB,,,KY,CURLIN,CURLIN,MARION RAVENWOOD,MARION RAVENWOOD,A.P. INDY,A.P. INDY,,,,0,,,1901-01-01,HIGHGATE SALES AGENT II,,,,REPOLE STABLE,,,,6000000,,,,,T,HTML,,MARION RAVENWOOD,CURLIN,A.P. INDY,
,2023,Y,23FTKNOV,2023-11-07,1,1,164,164,NEW YEAR'S EVE,NEW YEAR'S EVE,,,2019-04-04,2019,4,CH,F,,RB,,,KY,KITTEN'S JOY,KITTEN'S JOY,AWESOME RAFAELA (BRZ),AWESOME RAFAELA (BRZ),ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,NOT SOLD,,,,500000,,,,,T,HTML,,AWESOME RAFAELA (BRZ),KITTEN'S JOY,ELUSIVE QUALITY,
,2023,Y,23FTKNOV,2023-11-07,1,1,165,165,OPALINA,OPALINA,,,2019-04-24,2019,4,CH,F,,RB,,,FL,OPTIMIZER,OPTIMIZER,GO KITTEN GO,GO KITTEN GO,KITTEN'S JOY,KITTEN'S JOY,,,,0,,,1901-01-01,ELITE AGENT,,,,OUT,,,,0,,,,,T,HTML,,GO KITTEN GO,OPTIMIZER,KITTEN'S JOY,
,2023,Y,23FTKNOV,2023-11-07,1,1,166,166,PASS THE CHAMPAGNE,PASS THE CHAMPAGNE,,,2018-04-07,2018,5,CH,M,,RB,,,KY,FLATTER,FLATTER,CHAMPAGNE TASTE,CHAMPAGNE TASTE,DISTORTED HUMOR,DISTORTED HUMOR,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,WINSTAR FARM LLC,,,,985000,,,,,T,HTML,,CHAMPAGNE TASTE,FLATTER,DISTORTED HUMOR,
,2023,Y,23FTKNOV,2023-11-07,1,1,167,167,PIPIT,PIPIT,,,2021-03-23,2021,2,B,F,,RB,,,KY,QUALITY ROAD,QUALITY ROAD,BROWSE,BROWSE,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,NOT SOLD,,,,335000,,,,,T,HTML,,BROWSE,QUALITY ROAD,MEDAGLIA D'ORO,
,2023,Y,23FTKNOV,2023-11-07,1,1,168,168,PIZZA BIANCA,PIZZA BIANCA,,,2019-05-01,2019,4,DKB,F,,B,,,KY,FASTNET ROCK (AUS),FASTNET ROCK (AUS),WHITE HOT (IRE),WHITE HOT (IRE),GALILEO (IRE),GALILEO (IRE),,,,0,,,1901-01-01,ELITE AGENT,,,,GAVIN O CONNOR AGENT FOR JOHN STEWART,,,,3000000,,,,,T,HTML,,WHITE HOT (IRE),FASTNET ROCK (AUS),GALILEO (IRE),
,2023,Y,23FTKNOV,2023-11-07,1,1,169,169,PRIDE OF THE NILE,PRIDE OF THE NILE,,,2020-02-02,2020,3,B,F,,RB,,,KY,PIONEEROF THE NILE,PIONEEROF THE NILE,INNY MINNIE,INNY MINNIE,HARD SPUN,HARD SPUN,,,,0,,,1901-01-01,GAINESWAY AGENT IV,,,,JAMES SCHENCK AGENT,,,,1025000,,,,,T,HTML,,INNY MINNIE,PIONEEROF THE NILE,HARD SPUN,
,2023,Y,23FTKNOV,2023-11-07,1,1,170,170,QUATTROELLE (IRE),QUATTROELLE (IRE),,,2018-04-13,2018,5,B,M,,BP,,,IRE,MEHMAS (IRE),MEHMAS (IRE),HEAVENLY RIVER (FR),HEAVENLY RIVER (FR),STORMY RIVER (FR),STORMY RIVER (FR),,,,0,,,1901-01-01,MILL RIDGE SALES AGENT,,,,JS COMPANY LTD,,,,500000,,,,,T,HTML,,HEAVENLY RIVER (FR),MEHMAS (IRE),STORMY RIVER (FR),
,2023,Y,23FTKNOV,2023-11-07,1,1,171,171,QUEEN CAROLINE,QUEEN CAROLINE,,,2013-04-17,2013,10,DKB,M,,B,,,VA,BLAME,BLAME,QUEENS PLAZA,QUEENS PLAZA,FORESTRY,FORESTRY,,,,0,,,1901-01-01,BLUEGRASS THOROUGHBRED SERVICES INC. AGENT FOR SOUTH GATE FARM LLC,,,,GAVIN O CONNOR AGENT FOR JOHN STEWART,,,,3000000,,,,,T,HTML,,QUEENS PLAZA,BLAME,FORESTRY,
,2023,Y,23FTKNOV,2023-11-07,1,1,172,172,QUEEN GODDESS,QUEEN GODDESS,,,2018-01-25,2018,5,DKB,M,,RB,,,KY,EMPIRE MAKER,EMPIRE MAKER,ROYAL STORY,ROYAL STORY,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT II,,,,OUT,,,,0,,,,,T,HTML,,ROYAL STORY,EMPIRE MAKER,LEMON DROP KID,
,2023,Y,23FTKNOV,2023-11-07,1,1,173,173,QUEEN OFTHE TEMPLE,QUEEN OFTHE TEMPLE,,,2018-03-15,2018,5,B,M,,RB,,,KY,TEMPLE CITY,TEMPLE CITY,QUEENAMEINA,QUEENAMEINA,READ THE FOOTNOTES,READ THE FOOTNOTES,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT I,,,,HUGO MERRY BLOODSTOCK FOR BLUE DIAMOND STUD LLC,,,,220000,,,,,T,HTML,,QUEENAMEINA,TEMPLE CITY,READ THE FOOTNOTES,
,2023,Y,23FTKNOV,2023-11-07,1,1,174,174,RICH LOVE,RICH LOVE,,,2009-04-05,2009,14,DKB,M,,B,,,MD,NOT FOR LOVE,NOT FOR LOVE,RICHETTA,RICHETTA,POLISH NUMBERS,POLISH NUMBERS,,,,0,,,1901-01-01,VINERY SALES AGENT II,,,,FAST FILLIES,,,,500000,,https://vimeo.com/877654257?share=copy,,,T,HTML,,RICHETTA,NOT FOR LOVE,POLISH NUMBERS,
,2023,Y,23FTKNOV,2023-11-07,1,1,175,175,ROCKY SKY (IRE),ROCKY SKY (IRE),,,2018-03-12,2018,5,DKB,M,,RB,,,IRE,ROCK OF GIBRALTAR (IRE),ROCK OF GIBRALTAR (IRE),ROAD TOSKY (IRE),ROAD TOSKY (IRE),ELUSIVE CITY,ELUSIVE CITY,,,,0,,,1901-01-01,ELITE AGENT,,,,SHADAI FARM,,,,350000,,,,,T,HTML,,ROAD TOSKY (IRE),ROCK OF GIBRALTAR (IRE),ELUSIVE CITY,
,2023,Y,23FTKNOV,2023-11-07,1,1,176,176,RUBY LIPS,RUBY LIPS,,,2010-03-02,2010,13,CH,M,,B,,,ON,HARD SPUN,HARD SPUN,ITS A RUBY,ITS A RUBY,RUBIANO,RUBIANO,,,,0,,,1901-01-01,ELITE AGENT,,,,BLANDFORD BLOODSTOCK LTD,,,,500000,,,,,T,HTML,,ITS A RUBY,HARD SPUN,RUBIANO,
,2023,Y,23FTKNOV,2023-11-07,1,1,177,177,RUNAWAY RUMOUR,RUNAWAY RUMOUR,,,2018-04-07,2018,5,B,M,,RB,,,NY,FLINTSHIRE (GB),FLINTSHIRE (GB),ELUSIVE RUMOUR,ELUSIVE RUMOUR,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,INDIAN CREEK AGENT,,,,NOT SOLD,,,,260000,,,,,T,HTML,,ELUSIVE RUMOUR,FLINTSHIRE (GB),ELUSIVE QUALITY,
,2023,Y,23FTKNOV,2023-11-07,1,1,178,178,SAUTERNE (FR),SAUTERNE (FR),,,2020-02-13,2020,3,B,F,,RB,,,FR,KINGMAN (GB),KINGMAN (GB),SALICORNE,SALICORNE,ARAGORN (IRE),ARAGORN (IRE),,,,0,,,1901-01-01,NICKY DRION THOROUGHBREDS AGENT,,,,NARVICK INTL/GRAND STUD,,,,4200000,,,,,T,HTML,,SALICORNE,KINGMAN (GB),ARAGORN (IRE),
,2023,Y,23FTKNOV,2023-11-07,1,1,179,179,SEARCH RESULTS,SEARCH RESULTS,,,2018-02-07,2018,5,DKB,M,,RB,,,KY,FLATTER,FLATTER,CO COLA,CO COLA,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,0,,,1901-01-01,ELITE AGENT,,,,KATSUMI YOSHIDA,,,,3600000,,,,,T,HTML,,CO COLA,FLATTER,CANDY RIDE (ARG),
,2023,Y,23FTKNOV,2023-11-07,1,1,180,180,SECRET OATH,SECRET OATH,,,2019-03-20,2019,4,CH,F,,BP,,,KY,ARROGATE,ARROGATE,ABSINTHE MINDED,ABSINTHE MINDED,QUIET AMERICAN,QUIET AMERICAN,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT VI,,,,SPENDTHRIFT FARM LLC,,,,3000000,,,,,T,HTML,,ABSINTHE MINDED,ARROGATE,QUIET AMERICAN,
