SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2022,M,22KEEJAN,1,1,2022-01-10,90,90,Montana's Angel,Montana's Angel,,,2021-05-13,3,GR/RO,F,,Y,,,,Mastery,Mastery,Crystal Grit,Crystal Grit,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXVI ",,,,"R.N.A. (20,000)",,,,20000.0,,,,,T,2021,0.0,,Crystal Grit,Mastery,
2022,M,22KEEJAN,1,1,2022-01-10,91,91,Crystalle,Crystalle,,,2017-03-04,7,DB/BR,M,,BRP,,,,Palace Malice,Palace Malice,Undo,Undo,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent X ",,,,Out,,,,0.0,,,,,T,2017,0.0,,Undo,Palace Malice,
2022,M,22KEEJAN,1,1,2022-01-10,92,92,C U At the Beach,C U At the Beach,,,2021-02-16,4,DB/BR,F,,Y,,,,Omaha Beach,Omaha Beach,C U At Eau Claire,C U At Eau Claire,,,,,,0,,,1901-01-01,"Buck Pond Farm (Douglas S. Arnold), Agent I ",,,,Out,,,,0.0,,,,,T,2021,0.0,,C U At Eau Claire,Omaha Beach,
2022,M,22KEEJAN,1,1,2022-01-10,93,93,Larapin,Larapin,,,2021-04-13,3,CH,C,,Y,,,,Munnings,Munnings,Curlinup,Curlinup,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XLIII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Curlinup,Munnings,
2022,M,22KEEJAN,1,1,2022-01-10,94,94,Leftover Sushi,Leftover Sushi,,,2021-03-09,3,B    ,F,,Y,,,,Vino Rosso,Vino Rosso,Dance Studio,Dance Studio,,,,,,0,,,1901-01-01,"Vinery Sales, Agent VI ",,,,Starfire Partners,,,,40000.0,,,,,T,2021,0.0,,Dance Studio,Vino Rosso,
2022,M,22KEEJAN,1,1,2022-01-10,95,95,Jivin' Ivan,Jivin' Ivan,,,2021-05-04,3,DB/BR,C,,Y,,,,Mendelssohn,Mendelssohn,Dearest Girl (IRE),Dearest Girl (IRE),,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC",,,,"R.N.A. (24,000)",,,,24000.0,,,,,T,2021,0.0,,Dearest Girl (IRE),Mendelssohn,
2022,M,22KEEJAN,1,1,2022-01-10,96,96,Dearest Girl (IRE),Dearest Girl (IRE),,,2007-04-26,17,B,M,,B,,,,Galileo (IRE),Galileo (IRE),Shastri,Shastri,,,,,,0,,Munnings,2021-05-13,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC",,,,Lejes King,,,,50000.0,,,,,T,2007,0.0,pregnant,Shastri,Galileo (IRE),
2022,M,22KEEJAN,1,1,2022-01-10,97,97,Moon Chariot,Moon Chariot,,,2021-04-28,3,DB/BR,F,,Y,,,,Orb,Orb,Delantera,Delantera,,,,,,0,,,1901-01-01,"Pope McLean (Crestwood Farm), Agent V ",,,,"R.N.A. (19,000)",,,,19000.0,,,,,T,2021,0.0,,Delantera,Orb,
2022,M,22KEEJAN,1,1,2022-01-10,98,98,Best Impression,Best Impression,,,2021-05-01,3,CH,F,,Y,,,,Union Rags,Union Rags,Delicate Lady,Delicate Lady,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC",,,,"R.N.A. (29,000)",,,,29000.0,,,,,T,2021,0.0,,Delicate Lady,Union Rags,
2022,M,22KEEJAN,1,1,2022-01-10,99,99,Delladonna,Delladonna,,,2015-03-07,9,B,M,,B,,,,Elusive Quality,Elusive Quality,Tarlow,Tarlow,,,,,,0,,City of Light,2021-05-11,"Sequel New York, Agent ",,,,"R.N.A. (120,000)",,,,120000.0,,,,,T,2015,0.0,pregnant,Tarlow,Elusive Quality,
2022,M,22KEEJAN,1,1,2022-01-10,100,100,Dellaquist,Dellaquist,,,2021-02-09,4,CH,F,,Y,,,,Nyquist,Nyquist,Delladonna,Delladonna,,,,,,0,,,1901-01-01,"Sequel New York, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Delladonna,Nyquist,
2022,M,22KEEJAN,1,1,2022-01-10,101,101,Sotona,Sotona,,,2021-01-31,4,B,F,,Y,,,,Constitution,Constitution,Diana's Thrill,Diana's Thrill,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXVI ",,,,Nancy & Tom Somodi,,,,52000.0,,,,,T,2021,0.0,,Diana's Thrill,Constitution,
2022,M,22KEEJAN,1,1,2022-01-10,102,102,Diggin Gold,Diggin Gold,,,2017-04-07,7,B,M,,BP,,,,Goldencents,Goldencents,Pray for Grace,Pray for Grace,,,,,,0,,,1901-01-01,"Burleson Farms, Agent ",,,,Adena Springs,,,,5000.0,,,,,T,2017,0.0,,Pray for Grace,Goldencents,
2022,M,22KEEJAN,1,1,2022-01-10,103,103,Why Em Sea Ay,Why Em Sea Ay,,,2021-04-05,3,B,F,,Y,,,,Mucho Macho Man,Mucho Macho Man,Discovery Bay,Discovery Bay,,,,,,0,,,1901-01-01,"Frankfort Park Farm, Agent ",,,,"R.N.A. (32,000)",,,,32000.0,,,,,T,2021,0.0,,Discovery Bay,Mucho Macho Man,
2022,M,22KEEJAN,1,1,2022-01-10,104,104,Domain Expertise,Domain Expertise,,,2018-04-23,6,CH,F,,BRP,,,,Kitten's Joy,Kitten's Joy,Teroda,Teroda,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2018,0.0,,Teroda,Kitten's Joy,
2022,M,22KEEJAN,1,1,2022-01-10,105,105,Play the Game,Play the Game,,,2021-04-15,3,B    ,C,,Y,,,,Lord Nelson,Lord Nelson,Donna Gail,Donna Gail,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXIII ",,,,Jose Sierra Rojas,,,,10000.0,,,,,T,2021,0.0,,Donna Gail,Lord Nelson,
2022,M,22KEEJAN,1,1,2022-01-10,106,106,Dontmesswithjoanne,Dontmesswithjoanne,,,2014-03-22,10,B,M,,B,,,,Pioneerof the Nile,Pioneerof the Nile,Cinnamon Kisses,Cinnamon Kisses,,,,,,0,,Authentic,2021-05-19,"Buckland Sales (Zach Madden), Agent XVII ",,,,"R.N.A. (220,000)",,,,220000.0,,,,,T,2014,0.0,pregnant,Cinnamon Kisses,Pioneerof the Nile,
2022,M,22KEEJAN,1,1,2022-01-10,107,107,Lady Eloise,Lady Eloise,,,2021-02-11,4,DB/BR,F,,Y,,,,Audible,Audible,Do the Danse,Do the Danse,,,,,,0,,,1901-01-01,"Bedouin Bloodstock, Agent I ",,,,Pick View,,,,65000.0,,,,,T,2021,0.0,,Do the Danse,Audible,
2022,M,22KEEJAN,1,1,2022-01-10,108,108,Dreamy Lady,Dreamy Lady,,,2012-05-20,12,CH,M,,B,,,,Giant's Causeway,Giant's Causeway,Afleet Summer,Afleet Summer,,,,,,0,,Flatter,2021-05-21,"Burleson Farms, Agent ",,,,Out,,,,0.0,,,,,T,2012,0.0,pregnant,Afleet Summer,Giant's Causeway,
2022,M,22KEEJAN,1,1,2022-01-10,109,109,Dream Your Dreams,Dream Your Dreams,,,2013-05-07,11,CH,M,,B,,,,Tapit,Tapit,Takesmybreathaway,Takesmybreathaway,,,,,,0,,Not This Time,2021-03-26,"Taylor Made Sales Agency, Agent XXII ",,,,Dream Big Dreams,,,,90000.0,,,,,T,2013,0.0,pregnant,Takesmybreathaway,Tapit,
2022,M,22KEEJAN,1,1,2022-01-10,110,110,You're Kitten Me,You're Kitten Me,,,2021-02-24,3,B,F,,Y,,,,Practical Joke,Practical Joke,Duplicate Kitten,Duplicate Kitten,,,,,,0,,,1901-01-01,"Ballysax Bloodstock, Agent I ",,,,"R.N.A. (32,000)",,,,32000.0,,,,,T,2021,0.0,,Duplicate Kitten,Practical Joke,
2022,M,22KEEJAN,1,1,2022-01-10,111,111,Trikari,Trikari,,,2021-04-04,3,B,C,,Y,,,,Oscar Performance,Oscar Performance,Dynamic Holiday,Dynamic Holiday,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XXVII ",,,,Angel Ordonez,,,,9000.0,,,,,T,2021,0.0,,Dynamic Holiday,Oscar Performance,
2022,M,22KEEJAN,1,1,2022-01-10,112,112,Watch My Tail,Watch My Tail,,,2021-03-27,3,B,C,,Y,,,,Kitten's Joy,Kitten's Joy,Dynatail,Dynatail,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Mike Dini,,,,7000.0,,,,,T,2021,0.0,,Dynatail,Kitten's Joy,
2022,M,22KEEJAN,1,1,2022-01-10,113,113,Ego Trip (IRE),Ego Trip (IRE),,,2018-02-10,7,B,F,,BRP,,,,No Nay Never,No Nay Never,Pure Vanity (GB),Pure Vanity (GB),,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Oxo Equine,,,,210000.0,,,,,T,2018,0.0,,Pure Vanity (GB),No Nay Never,
2022,M,22KEEJAN,1,1,2022-01-10,114,114,Emily's Wish,Emily's Wish,,,2021-02-22,3,GR/RO,F,,Y,,,,Cairo Prince,Cairo Prince,Emily Rose,Emily Rose,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XVII ",,,,Margie Webb,,,,22000.0,,,,,T,2021,0.0,,Emily Rose,Cairo Prince,
2022,M,22KEEJAN,1,1,2022-01-10,115,115,Miss Pla,Miss Pla,,,2021-04-06,3,B    ,F,,Y,,,,Mendelssohn,Mendelssohn,Empire Queen,Empire Queen,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent XVII ",,,,"David W. Ranson, MD",,,,35000.0,,,,,T,2021,0.0,,Empire Queen,Mendelssohn,
2022,M,22KEEJAN,1,1,2022-01-10,116,116,Necessaryandproper,Necessaryandproper,,,2021-01-29,4,CH,F,,Y,,,,Constitution,Constitution,Entirely,Entirely,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Entirely,Constitution,
2022,M,22KEEJAN,1,1,2022-01-10,117,117,Even Prettier,Even Prettier,,,2010-04-30,14,CH,M,,B,,,,Stephen Got Even,Stephen Got Even,Kabili Star,Kabili Star,,,,,,0,,Spun to Run,2021-05-07,"Buckland Sales (Zach Madden), Agent XXVIII ",,,,Kevin Applegate,,,,12000.0,,,,,T,2010,0.0,pregnant,Kabili Star,Stephen Got Even,
2022,M,22KEEJAN,1,1,2022-01-10,118,118,Evil Lyn,Evil Lyn,,,2017-04-09,7,B,M,,BRP,,,,Wicked Strong,Wicked Strong,Miss Relentless,Miss Relentless,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent VI ",,,,Oxo Equine,,,,220000.0,,,,,T,2017,0.0,,Miss Relentless,Wicked Strong,
2022,M,22KEEJAN,1,1,2022-01-10,119,119,Get the Lead Out,Get the Lead Out,,,2021-04-20,3,B    ,F,,Y,,,,Mitole,Mitole,Eye Contact,Eye Contact,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXI ",,,,"R.N.A. (32,000)",,,,32000.0,,,,,T,2021,0.0,,Eye Contact,Mitole,
2022,M,22KEEJAN,1,1,2022-01-10,120,120,Rapid Roy,Rapid Roy,,,2021-03-27,3,DB/BR,C,,Y,,,,Always Dreaming,Always Dreaming,Factor One,Factor One,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXII ",,,,Martin Paramo,,,,4500.0,,,,,T,2021,0.0,,Factor One,Always Dreaming,
2022,M,22KEEJAN,1,1,2022-01-10,121,121,Fashion Fortune,Fashion Fortune,,,2017-02-22,7,CH,M,,BRP,,,,Lookin At Lucky,Lookin At Lucky,Harriett Lane,Harriett Lane,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,River Oak Farm,,,,30000.0,,,,,T,2017,0.0,,Harriett Lane,Lookin At Lucky,
2022,M,22KEEJAN,1,1,2022-01-10,122,122,Faudah,Faudah,,,2018-03-28,6,B,F,,BRP,,,,Honor Code,Honor Code,Swaythisaway,Swaythisaway,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LVIII ",,,,Out,,,,0.0,,,,,T,2018,0.0,,Swaythisaway,Honor Code,
2022,M,22KEEJAN,1,1,2022-01-10,123,123,Boogie On,Boogie On,,,2021-01-25,4,CH   ,F,,Y,,,,Preservationist,Preservationist,Fennica,Fennica,,,,,,0,,,1901-01-01,Sierra Farm ,,,,Radhika Clark for Jordan Hattaway ,,,,14000.0,,,,,T,2021,0.0,,Fennica,Preservationist,
2022,M,22KEEJAN,1,1,2022-01-10,124,124,Thrive On Chaos,Thrive On Chaos,,,2021-02-15,4,B,C,,Y,,,,Palace Malice,Palace Malice,Fiery Pulpit,Fiery Pulpit,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XIV ",,,,Beaux Collins,,,,23000.0,,,,,T,2021,0.0,,Fiery Pulpit,Palace Malice,
2022,M,22KEEJAN,1,1,2022-01-10,125,125,Cooperstown,Cooperstown,,,2021-02-25,3,CH,C,,Y,,,,Constitution,Constitution,Fifth Avenue Ball,Fifth Avenue Ball,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXVI ",,,,Twin Creeks Racing,,,,260000.0,,,,,T,2021,0.0,,Fifth Avenue Ball,Constitution,
2022,M,22KEEJAN,1,1,2022-01-10,126,126,Finest Quality,Finest Quality,,,2016-02-23,8,B,M,,B,,,,Quality Road,Quality Road,Jenny's So Great,Jenny's So Great,,,,,,0,,Kantharos,2021-04-02,"Vinery Sales, Agent XXXVIII ",,,,"R.N.A. (100,000)",,,,100000.0,,,,,T,2016,0.0,pregnant,Jenny's So Great,Quality Road,
2022,M,22KEEJAN,1,1,2022-01-10,127,127,Desvio,Desvio,,,2021-03-16,3,GR/RO,C,,Y,,,,Yoshida (JPN),Yoshida (JPN),Fitzrovia,Fitzrovia,,,,,,0,,,1901-01-01,"St George Sales, Agent XI ",,,,LB for Irish Lads Racing,,,,60000.0,,,,,T,2021,0.0,,Fitzrovia,Yoshida (JPN),
2022,M,22KEEJAN,1,1,2022-01-10,128,128,Howard Wolowitz,Howard Wolowitz,,,2021-04-04,3,DB/BR,C,,Y,,,,Munnings,Munnings,Forget Me Not,Forget Me Not,,,,,,0,,,1901-01-01,"Clarkland Farm, LLC ",,,,"Joe Hardoon, Agent",,,,240000.0,,,,,T,2021,0.0,,Forget Me Not,Munnings,
2022,M,22KEEJAN,1,1,2022-01-10,129,129,For Sure,For Sure,,,2018-03-22,6,CH,F,,BP,,,,Nyquist,Nyquist,On a Roll,On a Roll,,,,,,0,,,1901-01-01,"St George Sales, Agent VI ",,,,Mt. Joy Stable,,,,62000.0,,,,,T,2018,0.0,,On a Roll,Nyquist,
2022,M,22KEEJAN,1,1,2022-01-10,130,130,No Horse,No Horse,,,2021-04-17,3,CH,C,,Y,,,,Classic Empire,Classic Empire,Forty Winds,Forty Winds,,,,,,0,,,1901-01-01,"Buck Pond Farm (Douglas S. Arnold), Agent I ",,,,Richard L. Davis,,,,50000.0,,,,,T,2021,0.0,,Forty Winds,Classic Empire,
2022,M,22KEEJAN,1,1,2022-01-10,131,131,Forty Zip,Forty Zip,,,2017-03-31,7,CH,M,,B,,,,City Zip,City Zip,Five N Forty,Five N Forty,,,,,,0,,The Factor,2021-04-16,"Pope McLean (Crestwood Farm), Agent I ",,,,David L. Cobb,,,,22000.0,,,,,T,2017,0.0,pregnant,Five N Forty,City Zip,
2022,M,22KEEJAN,1,1,2022-01-10,132,132,Big Boy B,Big Boy B,,,2021-04-16,3,CH,C,,Y,,,,Preservationist,Preservationist,Frazier's Finest,Frazier's Finest,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XLI ",,,,"R.N.A. (26,000)",,,,26000.0,,,,,T,2021,0.0,,Frazier's Finest,Preservationist,
2022,M,22KEEJAN,1,1,2022-01-10,133,133,Amoret,Amoret,,,2021-04-21,3,DB/BR,F,,Y,,,,Honor Code,Honor Code,Freud's Notebook,Freud's Notebook,,,,,,0,,,1901-01-01,"Pope McLean (Crestwood Farm), Agent V ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Freud's Notebook,Honor Code,
2022,M,22KEEJAN,1,1,2022-01-10,134,134,Sharper Gal,Sharper Gal,,,2021-03-28,3,B,F,,Y,,,,Sharp Azteca,Sharp Azteca,Gal Factor,Gal Factor,,,,,,0,,,1901-01-01,"St George Sales, Agent XXIV ",,,,Shannondoe Farm,,,,35000.0,,,,,T,2021,0.0,,Gal Factor,Sharp Azteca,
2022,M,22KEEJAN,1,1,2022-01-10,135,135,Garter,Garter,,,2008-03-05,16,DB/BR,M,,B,,,,Bernardini,Bernardini,Fire the Groom,Fire the Groom,,,,,,0,,McKinzie,2021-04-14,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent III ",,,,Out,,,,0.0,,,,,T,2008,0.0,pregnant,Fire the Groom,Bernardini,
2022,M,22KEEJAN,1,1,2022-01-10,136,136,Big Rich,Big Rich,,,2021-04-07,3,DB/BR,C,,Y,,,,Bolt d'Oro,Bolt d'Oro,Generosity,Generosity,,,,,,0,,,1901-01-01,"Legacy Bloodstock, Agent for Sugar Plum Farm and Wenmick Farm",,,,Out,,,,0.0,,,,,T,2021,0.0,,Generosity,Bolt d'Oro,
2022,M,22KEEJAN,1,1,2022-01-10,137,137,Classic Cara,Classic Cara,,,2021-01-15,4,DB/BR,F,,Y,,,,Mendelssohn,Mendelssohn,Geographic,Geographic,,,,,,0,,,1901-01-01,"St George Sales, Agent XXII ",,,,S I T Racing,,,,21000.0,,,,,T,2021,0.0,,Geographic,Mendelssohn,
2022,M,22KEEJAN,1,1,2022-01-10,138,138,Silverleaf Champ,Silverleaf Champ,,,2021-05-30,3,CH   ,C,,Y,,,,Justify,Justify,Ginger Tap,Ginger Tap,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,"R.N.A. (175,000)",,,,175000.0,,,,,T,2021,0.0,,Ginger Tap,Justify,
2022,M,22KEEJAN,1,1,2022-01-10,139,139,Golden Muscade,Golden Muscade,,,2013-03-15,11,B,M,,B,,,,Medaglia d'Oro,Medaglia d'Oro,Kinda Spicy,Kinda Spicy,,,,,,0,,Not This Time,2021-04-30,"Taylor Made Sales Agency, Agent XVIII ",,,,"Fred W. Hertrich, III",,,,110000.0,,,,,T,2013,0.0,pregnant,Kinda Spicy,Medaglia d'Oro,
2022,M,22KEEJAN,1,1,2022-01-10,140,140,He Likes Winning,He Likes Winning,,,2021-02-03,4,CH,C,,Y,,,,Collected,Collected,Golden Orb,Golden Orb,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XL ",,,,Don Danard,,,,10000.0,,,,,T,2021,0.0,,Golden Orb,Collected,
2022,M,22KEEJAN,1,1,2022-01-10,141,141,Grand Mesa,Grand Mesa,,,2016-01-22,9,CH,M,,B,,,,Sky Mesa,Sky Mesa,Empire Rose,Empire Rose,,,,,,0,,Yorkton,2021-04-26,"Pope McLean (Crestwood Farm), Agent I ",,,,Hugo Chahin ,,,,13000.0,,,,,T,2016,0.0,pregnant,Empire Rose,Sky Mesa,
2022,M,22KEEJAN,1,1,2022-01-10,142,142,Miss Pretender,Miss Pretender,,,2021-05-15,3,B    ,F,,Y,,,,Mendelssohn,Mendelssohn,Guise,Guise,,,,,,0,,,1901-01-01,"Ballysax Bloodstock, Agent X ",,,,Sennebec South Farm,,,,22000.0,,,,,T,2021,0.0,,Guise,Mendelssohn,
2022,M,22KEEJAN,1,1,2022-01-10,143,143,My Magic Wand,My Magic Wand,,,2021-02-16,4,CH   ,F,,Y,,,,Gun Runner,Gun Runner,Gun Club,Gun Club,,,,,,0,,,1901-01-01,"Sequel New York, Agent ",,,,Red Oak Farm,,,,155000.0,,,,,T,2021,0.0,,Gun Club,Gun Runner,
2022,M,22KEEJAN,1,1,2022-01-10,144,144,Gwendalyn Sue,Gwendalyn Sue,,,2014-04-21,10,CH,M,,B,,,,Forestry,Forestry,Royal Leah,Royal Leah,,,,,,0,,Mo Town,2021-05-02,"Vinery Sales, Agent XXVIII ",,,,"Autry Lowry / Elise Handler, Agent",,,,13000.0,,,,,T,2014,0.0,pregnant,Royal Leah,Forestry,
2022,M,22KEEJAN,1,1,2022-01-10,145,145,Intensivecare,Intensivecare,,,2021-03-27,3,B    ,F,,Y,,,,Street Boss,Street Boss,Gwendalyn Sue,Gwendalyn Sue,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXVIII ",,,,Richard L. Davis,,,,25000.0,,,,,T,2021,0.0,,Gwendalyn Sue,Street Boss,
2022,M,22KEEJAN,1,1,2022-01-10,146,146,Happy World,Happy World,,,2021-02-09,4,CH   ,F,,Y,,,,World of Trouble,World of Trouble,Happy Destiny,Happy Destiny,,,,,,0,,,1901-01-01,"4M Ranch, Agent I ",,,,Michelle Redding and Tollgate Farm,,,,25000.0,,,,,T,2021,0.0,,Happy Destiny,World of Trouble,
2022,M,22KEEJAN,1,1,2022-01-10,147,147,Hasilah,Hasilah,,,2011-03-25,13,GR/RO,M,,B,,,,Hard Spun,Hard Spun,Sierra Madre (FR),Sierra Madre (FR),,,,,,0,,Mohaymen,2021-05-03,"Bluewater Sales LLC, Agent V ",,,,Out,,,,0.0,,,,,T,2011,0.0,pregnant,Sierra Madre (FR),Hard Spun,
2022,M,22KEEJAN,1,1,2022-01-10,148,148,Haunted Heroine,Haunted Heroine,,,2011-04-07,13,GR/RO,M,,B,,,,Ghostzapper,Ghostzapper,Mona Mia,Mona Mia,,,,,,0,,City of Light,2021-06-04,"Taylor Made Sales Agency, Agent XI ",,,,Andrew Warren,,,,420000.0,,,,,T,2011,0.0,not pregnant,Mona Mia,Ghostzapper,
2022,M,22KEEJAN,1,1,2022-01-10,149,149,Hava Nagila Hava,Hava Nagila Hava,,,2019-03-28,5,DB/BR,F,,BRP,,,,Malibu Moon,Malibu Moon,Saravati,Saravati,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LVIII ",,,,Machmer Hall,,,,30000.0,,,,,T,2019,0.0,,Saravati,Malibu Moon,
2022,M,22KEEJAN,1,1,2022-01-10,150,150,Heart Beat Away,Heart Beat Away,,,2015-01-21,10,B,M,,B,,,,Bodemeister,Bodemeister,Suave Voir Faire,Suave Voir Faire,,,,,,0,,Klimt,2021-04-14,"Ballysax Bloodstock, Agent LVI ",,,,"R.N.A. (10,000)",,,,10000.0,,,,,T,2015,0.0,pregnant,Suave Voir Faire,Bodemeister,
2022,M,22KEEJAN,1,1,2022-01-10,151,151,Il Siciliano,Il Siciliano,,,2021-03-27,3,CH   ,C,,Y,,,,Yoshida (JPN),Yoshida (JPN),Heatherdoesntbluff,Heatherdoesntbluff,,,,,,0,,,1901-01-01,"Bedouin Bloodstock, Agent ",,,,"R.N.A. (42,000)",,,,42000.0,,,,,T,2021,0.0,,Heatherdoesntbluff,Yoshida (JPN),
2022,M,22KEEJAN,1,1,2022-01-10,152,152,Special Justice,Special Justice,,,2021-03-05,3,CH   ,C,,Y,,,,Justify,Justify,Heavens Pulpit,Heavens Pulpit,,,,,,0,,,1901-01-01,War Horse Place LLC ,,,,Heath A Campbell,,,,145000.0,,,,,T,2021,0.0,,Heavens Pulpit,Justify,
2022,M,22KEEJAN,1,1,2022-01-10,153,153,Hebrides,Hebrides,,,2020-03-27,4,B,F,,BRP,,,,Mendelssohn,Mendelssohn,Humoristic,Humoristic,,,,,,0,,,1901-01-01,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent IV ",,,,Alan Sherman,,,,32000.0,,,,,T,2020,0.0,,Humoristic,Mendelssohn,
2022,M,22KEEJAN,1,1,2022-01-10,154,154,Here Comes Chloe,Here Comes Chloe,,,2012-02-16,13,DB/BR,M,,B,,,,Bellamy Road,Bellamy Road,Letithappencaptain,Letithappencaptain,,,,,,0,,Echo Town,2021-04-26,"Hunter Valley Farm, Agent ",,,,Moger Inc.,,,,13000.0,,,,,T,2012,0.0,pregnant,Letithappencaptain,Bellamy Road,
2022,M,22KEEJAN,1,1,2022-01-10,155,155,Napatree,Napatree,,,2021-01-24,4,DB/BR,C,,Y,,,,Omaha Beach,Omaha Beach,High Fashion Diva,High Fashion Diva,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XVII ",,,,Out,,,,0.0,,,,,T,2021,0.0,,High Fashion Diva,Omaha Beach,
2022,M,22KEEJAN,1,1,2022-01-10,156,156,Hip Hop N Jazz,Hip Hop N Jazz,,,2012-01-30,13,CH,M,,B,,,,Speightstown,Speightstown,Solo Survivor,Solo Survivor,,,,,,0,,Bolt d'Oro,2021-04-05,"St George Sales, Agent XVI ",,,,"R.N.A. (47,000)",,,,47000.0,,,,,T,2012,0.0,pregnant,Solo Survivor,Speightstown,
2022,M,22KEEJAN,1,1,2022-01-10,157,157,Guaio,Guaio,,,2021-03-28,3,DB/BR,C,,Y,,,,World of Trouble,World of Trouble,Hip Ninety Three,Hip Ninety Three,,,,,,0,,,1901-01-01,"Hill 'n' Dale Sales Agency, Agent ",,,,Sennebec South Farm,,,,25000.0,,,,,T,2021,0.0,,Hip Ninety Three,World of Trouble,
2022,M,22KEEJAN,1,1,2022-01-10,158,158,History Supreme,History Supreme,,,2015-04-12,9,B,M,,B,,,,Speightstown,Speightstown,Bahama Bound,Bahama Bound,,,,,,0,,Catholic Boy,2021-04-19,"Burleson Farms, Agent ",,,,Out,,,,0.0,,,,,T,2015,0.0,pregnant,Bahama Bound,Speightstown,
2022,M,22KEEJAN,1,1,2022-01-10,159,159,Regroup,Regroup,,,2021-04-13,3,DB/BR,F,,Y,,,,City of Light,City of Light,Honor and Blessing,Honor and Blessing,,,,,,0,,,1901-01-01,"Denali Stud, Agent II ",,,,"Preferred Equine, Agent",,,,50000.0,,,,,T,2021,0.0,,Honor and Blessing,City of Light,
2022,M,22KEEJAN,1,1,2022-01-10,160,160,Hooh Her,Hooh Her,,,2021-04-23,3,CH   ,F,,Y,,,,Catalina Cruiser,Catalina Cruiser,Hooh Why,Hooh Why,,,,,,0,,,1901-01-01,"Bedouin Bloodstock, Agent ",,,,Springhill TB ,,,,15000.0,,,,,T,2021,0.0,,Hooh Why,Catalina Cruiser,
2022,M,22KEEJAN,1,1,2022-01-10,161,161,Carson's Run,Carson's Run,,,2021-01-24,4,CH,C,,Y,,,,Cupid,Cupid,Hot N Hectic,Hot N Hectic,,,,,,0,,,1901-01-01,"Frankfort Park Farm, Agent ",,,,Pick View,,,,35000.0,,,,,T,2021,0.0,,Hot N Hectic,Cupid,
2022,M,22KEEJAN,1,1,2022-01-10,162,162,Prince Colton,Prince Colton,,,2021-04-30,3,B,C,,Y,,,,Goldencents,Goldencents,Humoristic,Humoristic,,,,,,0,,,1901-01-01,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent IV ",,,,"Machmer Hall, Agent for Gregg Moore",,,,10000.0,,,,,T,2021,0.0,,Humoristic,Goldencents,
